,STAT_CDE,MGRNU,A062_KND_C,SPRT_STD_C,EVE_CDE,SPRT_HOTDI,CSS_CDE,ESB_YMD,CAE_YMD,OD_PE_CDE,GU_CDE,CTRL_YNO_C,DONG_CDE,JIBUN,RMK,NW_PE_CDE,WORK_CDE,VIEW_CDE,SPRT_MET_C,ROB_GBN_CD,TFC_BSS_CD,XGEO,SIXID,LINK_ID,HISID,CTK_MGRNU,SPRT_MGRNU,FRM_CDE,RN_CDE,MNG_AGEN,MGRNU_1,STAT_CDE_1,A057_KND_C,ASN_LENX_C,EVE_CDE_1,SNLP_KND_C,BSNLP_KND_,ESB_YMD_1,CAE_YMD_1,A062_MGRNU,SP_RN_CDE,MK_CPY,WORK_CDE_1,VIEW_CDE_1,SIXID_1,CTK_MGRNU_,ASN_MGRNU,HISID_1,A062_POS,XCE,YCE,FB_CDE,FRM_CDE_1,MNG_AGEN_1,XGEO_1,ASN_DRN,SNLP_QUA,BSNLP_QUA,field_59,field_60,field_61,field_62,field_63,field_64,field_65,field_66,field_67,field_68,field_69,field_70,field_71,field_72,field_73,gid,geometry
33,1,02-0000040743,1,7,1,2,2007.0,20000101,20150114,410.0,680,1.0,11400,,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(207017.698236342,543808.532827995,NULL),NULL,NULL),5144613.0,,92184,2013-1101-018,02-040743,1.0,,,03-0000013778,1.0,3.0,9.0,1.0,3,,,20150114.0,02-0000040743,2,신우산전(주),6,2,,2013-1101-018,03-013778,30934,,207017.698236342,543808.532827995,,2.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(207017.698236342,543808.532827995,207020.923547888,543800.130604157)),291.0,2,0.0,ㅼ궗628439,MULTIPOINT (127.0793562167208 37.49370602983083)
34,1,02-0000040743,1,7,1,2,2007.0,20000101,20150114,410.0,680,1.0,11400,,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(207017.698236342,543808.532827995,NULL),NULL,NULL),5144613.0,,92184,2013-1101-018,02-040743,1.0,,,03-0000029817,1.0,2.0,,1.0,7,,,20150114.0,02-0000040743,2,,6,2,,2013-1101-018,03-029817,30936,,207017.698236342,543808.532827995,,2.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(207017.698236342,543808.532827995,207017.700189998,543808.528225471)),293.0,1,,ㅼ궗628439,MULTIPOINT (127.0793562167208 37.49370602983083)
35,1,02-0000109591,1,2,1,2,288.0,20131220,20131220,410.0,680,1.0,10600,1012-68 도,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205392.98438,544406.281249999,NULL),NULL,NULL),5115434.0,,146027,2013-0401-004,02-109591,1.0,,,03-0000013910,1.0,2.0,999.0,1.0,7,,20131220.0,20131220.0,02-0000109591,2,,6,2,,2013-0401-004,03-013910,39710,,205392.98438,544406.281249999,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205392.98438,544406.281249999,205392.97971209802,544406.279458159)),201.0,1,0.0,ㅼ궗611445,MULTIPOINT (127.0609883233618 37.49910269232878)
36,1,02-0000039584,1,7,1,2,1768.0,20131220,20131220,410.0,680,1.0,10600,980-5 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205513.800147089,544450.975403628,NULL),NULL,NULL),5115645.0,,180669,2013-0401-004,02-039584,1.0,,,03-0000013916,1.0,2.0,999.0,1.0,7,,20131220.0,20131220.0,02-0000039584,2,,6,2,,2013-0401-004,03-013916,100683,,205513.800147089,544450.975403628,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205513.800147089,544450.975403628,205513.802020122,544450.970767709)),292.0,1,0.0,ㅼ궗613445,MULTIPOINT (127.0623549420033 37.49950467593384)
37,1,02-0000039584,1,7,1,2,1768.0,20131220,20131220,410.0,680,1.0,10600,980-5 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205513.800147089,544450.975403628,NULL),NULL,NULL),5115645.0,,180669,2013-0401-004,02-039584,1.0,,,03-0000034732,1.0,3.0,11.0,1.0,2,,20131220.0,20131220.0,02-0000039584,2,,6,2,,2013-0401-004,03-034732,100682,,205513.800147089,544450.975403628,2.0,2.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205513.800147089,544450.975403628,205517.920819617,544440.776381228)),292.0,2,0.0,ㅼ궗613445,MULTIPOINT (127.0623549420033 37.49950467593384)
38,1,02-0000177891,1,6,1,2,1845.0,20131220,20131220,410.0,680,1.0,10600,316 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205543.774364226,544047.186761225,NULL),NULL,NULL),5114755.0,,229309,2013-0401-004,02-177891,2.0,,,03-0000064366,1.0,3.0,9.0,1.0,2,,20131220.0,20131220.0,02-0000177891,2,,6,2,5114751.0,2013-0401-004,03-064366,102440,,205543.774364226,544047.186761225,1.0,2.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205543.774364226,544047.186761225,205535.489820545,544043.670181069)),203.0,2,0.0,ㅼ궗613441,MULTIPOINT (127.0626908754039 37.49586633687564)
39,1,02-0000177891,1,6,1,2,1845.0,20131220,20131220,410.0,680,1.0,10600,316 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205543.774364226,544047.186761225,NULL),NULL,NULL),5114755.0,,229309,2013-0401-004,02-177891,2.0,,,03-0000064367,1.0,2.0,999.0,1.0,7,,20131220.0,20131220.0,02-0000177891,2,,6,2,5114752.0,2013-0401-004,03-064367,102441,,205543.774364226,544047.186761225,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205543.774364226,544047.186761225,205543.769796499,544047.184727542)),204.0,1,0.0,ㅼ궗613441,MULTIPOINT (127.0626908754039 37.49586633687564)
40,1,02-0000035123,1,6,1,2,1845.0,20131220,20131220,410.0,680,1.0,10600,316 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205519.82813,544030.75,NULL),NULL,NULL),5114652.0,,180845,2013-0401-004,02-035123,1.0,,,03-0000012645,1.0,3.0,9.0,1.0,2,,20131220.0,20131220.0,02-0000035123,2,,6,2,,2013-0401-004,03-012645,95593,,205519.82813,544030.75,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205519.82813,544030.75,205528.050039119,544034.410629788)),24.0,2,0.0,ㅼ궗613441,MULTIPOINT (127.0624199601764 37.49571838402094)
41,1,02-0000035123,1,6,1,2,1845.0,20131220,20131220,410.0,680,1.0,10600,316 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205519.82813,544030.75,NULL),NULL,NULL),5114652.0,,180845,2013-0401-004,02-035123,1.0,,,03-0000012646,1.0,2.0,999.0,1.0,7,,20131220.0,20131220.0,02-0000035123,2,,6,2,,2013-0401-004,03-012646,95594,,205519.82813,544030.75,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205519.82813,544030.75,205519.832732524,544030.751953656)),23.0,1,0.0,ㅼ궗613441,MULTIPOINT (127.0624199601764 37.49571838402094)
42,1,02-0000109795,1,6,1,2,1740.0,20131220,20131220,280.0,680,1.0,10600,186-5천,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205875.820976757,545580.25108165,NULL),NULL,NULL),5127366.0,,201337,2013-0401-004,02-109795,1.0,,,03-0000014203,1.0,2.0,,1.0,7,,20131220.0,20131220.0,02-0000109795,2,,1,2,,2013-0401-004,03-014203,25152,,205875.820976757,545580.25108165,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205875.820976757,545580.25108165,205875.825806386,545580.252375745)),15.0,1,0.0,ㅼ궗616456,MULTIPOINT (127.0664580107161 37.50967727225608)
43,1,02-0000109795,1,6,1,2,1740.0,20131220,20131220,280.0,680,1.0,10600,186-5천,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205875.820976757,545580.25108165,NULL),NULL,NULL),5127366.0,,201337,2013-0401-004,02-109795,1.0,,,03-0000014204,1.0,3.0,7.0,1.0,3,2.0,20131220.0,20131220.0,02-0000109795,2,,1,2,,2013-0401-004,03-014204,25153,,205875.820976757,545580.25108165,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205875.820976757,545580.25108165,205882.613046841,545581.944534919)),14.0,3,1.0,ㅼ궗616456,MULTIPOINT (127.0664580107161 37.50967727225608)
44,1,02-0000178489,1,2,1,2,260.0,20130531,20130531,280.0,680,1.0,10400,,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(204779.608984246,547315.343762711,NULL),NULL,NULL),5201212.0,,229907,2013-0101-102,02-178489,1.0,,,03-0000065094,1.0,2.0,0.0,,7,,20130531.0,20130531.0,02-0000178489,2,명신전자,6,2,5201212.0,2013-0101-102,03-065094,103168,,204779.608984246,547315.343762711,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(204779.608984246,547315.343762711,204779.609031193,547315.343674416)),298.0,1,0.0,ㅼ궗605474,MULTIPOINT (127.0540706756214 37.52531683520213)
45,1,02-0000178489,1,2,1,2,260.0,20130531,20130531,280.0,680,1.0,10400,,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(204779.608984246,547315.343762711,NULL),NULL,NULL),5201212.0,,229907,2013-0101-102,02-178489,1.0,,,03-0000065095,1.0,2.0,0.0,,10,,20130531.0,20130531.0,02-0000178489,2,명신전자,6,2,5201213.0,2013-0101-102,03-065095,103169,,204779.608984246,547315.343762711,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(204779.608984246,547315.343762711,204779.608945173,547315.343670661)),247.0,1,0.0,ㅼ궗605474,MULTIPOINT (127.0540706756214 37.52531683520213)
46,1,02-0000178488,1,7,1,2,6910.0,20130529,20130529,280.0,680,1.0,10800,219-14 대,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202913.228725316,545505.18973403,NULL),NULL,NULL),4167454.0,,229906,2013-0101-102,02-178488,1.0,,,03-0000065088,1.0,3.0,9.0,1.0,2,,20130529.0,20130529.0,02-0000178488,2,명신전자,6,2,4167453.0,2013-0101-102,03-065088,103162,,202913.228725316,545505.18973403,2.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202913.228725316,545505.18973403,202921.630949154,545508.415045576)),21.0,2,0.0,ㅼ궗587456,MULTIPOINT (127.0329495545953 37.50901506579767)
47,1,02-0000178488,1,7,1,2,6910.0,20130529,20130529,280.0,680,1.0,10800,219-14 대,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202913.228725316,545505.18973403,NULL),NULL,NULL),4167454.0,,229906,2013-0101-102,02-178488,1.0,,,03-0000065089,1.0,2.0,999.0,1.0,7,,20130529.0,20130529.0,02-0000178488,2,명신전자,6,2,4167454.0,2013-0101-102,03-065089,103163,,202913.228725316,545505.18973403,2.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202913.228725316,545505.18973403,202913.233393218,545505.19152587)),21.0,1,0.0,ㅼ궗587456,MULTIPOINT (127.0329495545953 37.50901506579767)
48,1,02-0000178486,17,6,1,2,7016.0,20130528,20130528,280.0,680,1.0,10500,24-25 대,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(204400.791044969,545826.570570817,NULL),NULL,NULL),4198416.0,,229904,2013-0101-102,02-178486,1.0,,,03-0000065083,1.0,3.0,7.0,1.0,2,,20130528.0,20130528.0,02-0000178486,2,명신전자,6,2,4198413.0,2013-0101-102,03-065083,103157,,204400.791044969,545826.570570817,1.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(204400.791044969,545826.570570817,204398.282469322,545833.105633803)),111.0,1,0.0,ㅼ궗602459,MULTIPOINT (127.0497762812661 37.51190482921315)
49,1,02-0000178486,17,6,1,2,7016.0,20130528,20130528,280.0,680,1.0,10500,24-25 대,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(204400.791044969,545826.570570817,NULL),NULL,NULL),4198416.0,,229904,2013-0101-102,02-178486,1.0,,,03-0000065084,1.0,2.0,0.0,1.0,7,,20130528.0,20130528.0,02-0000178486,2,명신전자,6,2,4198414.0,2013-0101-102,03-065084,103158,,204400.791044969,545826.570570817,2.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(204400.791044969,545826.570570817,204400.791009132,545826.570664175)),111.0,1,0.0,ㅼ궗602459,MULTIPOINT (127.0497762812661 37.51190482921315)
50,1,02-0000178485,17,6,1,2,7016.0,20130528,20130528,280.0,680,1.0,10500,24-23 대,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(204386.074827286,545846.736475736,NULL),NULL,NULL),4198417.0,,229903,2013-0101-102,02-178485,1.0,,,03-0000065081,1.0,3.0,9.0,1.0,2,,20130528.0,20130528.0,02-0000178485,2,명신전자,6,2,4198411.0,2013-0101-102,03-065081,103155,,204386.074827286,545846.736475736,2.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(204386.074827286,545846.736475736,204389.004940676,545838.226808556)),289.0,1,0.0,ㅼ궗601459,MULTIPOINT (127.0496099500106 37.51208659483985)
51,1,02-0000178485,17,6,1,2,7016.0,20130528,20130528,280.0,680,1.0,10500,24-23 대,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(204386.074827286,545846.736475736,NULL),NULL,NULL),4198417.0,,229903,2013-0101-102,02-178485,1.0,,,03-0000065082,1.0,2.0,0.0,1.0,7,,20130528.0,20130528.0,02-0000178485,2,명신전자,6,2,4198412.0,2013-0101-102,03-065082,103156,,204386.074827286,545846.736475736,2.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(204386.074827286,545846.736475736,204386.074859843,545846.736381184)),289.0,1,0.0,ㅼ궗601459,MULTIPOINT (127.0496099500106 37.51208659483985)
52,1,02-0000177883,1,7,1,2,183.0,20131220,20131220,410.0,680,1.0,10600,1012-8 도,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205751.85938,545110.5,NULL),NULL,NULL),5126175.0,,229301,2013-0401-004,02-177883,1.0,,,03-0000064356,1.0,3.0,11.0,1.0,3,,20131220.0,20131220.0,02-0000177883,2,,1,2,5126171.0,2013-0401-004,03-064356,102430,,205751.85938,545110.5,1.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205751.85938,545110.5,205741.810379966,545106.025896926)),204.0,3,0.0,ㅼ궗615452,MULTIPOINT (127.065052280776 37.50544557490691)
53,1,02-0000177883,1,7,1,2,183.0,20131220,20131220,410.0,680,1.0,10600,1012-8 도,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205751.85938,545110.5,NULL),NULL,NULL),5126175.0,,229301,2013-0401-004,02-177883,1.0,,,03-0000064357,1.0,2.0,,1.0,7,,20131220.0,20131220.0,02-0000177883,2,,1,2,5126172.0,2013-0401-004,03-064357,102431,,205751.85938,545110.5,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205751.85938,545110.5,205751.854848461,545110.497886909)),205.0,1,0.0,ㅼ궗615452,MULTIPOINT (127.065052280776 37.50544557490691)
54,1,02-0000039577,1,2,1,2,288.0,20131220,20131220,410.0,680,1.0,0,,,410,1,2,2,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205410.025504282,544365.250154941,NULL),NULL,NULL),5115422.0,,223041,2013-0401-004,02-039577,1.0,,,03-0000013913,1.0,2.0,0.0,1.0,7,,20131220.0,20131220.0,02-0000039577,2,,1,2,,2013-0401-004,03-013913,89920,,205410.025504282,544365.250154941,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205410.025504282,544365.250154941,205410.02541223203,544365.250115868)),203.0,1,0.0,ㅼ궗612444,MULTIPOINT (127.0611807367559 37.498732900143)
55,1,02-0000039577,1,2,1,2,288.0,20131220,20131220,410.0,680,1.0,0,,,410,1,2,2,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205410.025504282,544365.250154941,NULL),NULL,NULL),5115422.0,,223041,2013-0401-004,02-039577,1.0,,,03-0000064351,1.0,2.0,0.0,,10,,20131220.0,20131220.0,02-0000039577,2,삼일신호공사,6,2,5115421.0,2013-0401-004,03-064351,102425,,205410.025504282,544365.250154941,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205410.025504282,544365.250154941,205410.025538484,544365.250060972)),290.0,1,0.0,ㅼ궗612444,MULTIPOINT (127.0611807367559 37.498732900143)
56,1,02-0000177881,1,7,1,2,288.0,20131220,20131220,410.0,680,1.0,10600,1012-68 도,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205396.081653694,544405.411369134,NULL),NULL,NULL),51154310.0,,229299,2013-0401-004,02-177881,1.0,,,03-0000064349,1.0,3.0,11.0,1.0,3,,20131220.0,20131220.0,02-0000177881,2,,6,2,5115431.0,2013-0401-004,03-064349,102423,,205396.081653694,544405.411369134,1.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205396.081653694,544405.411369134,205400.202326222,544395.212346734)),292.0,3,0.0,ㅼ궗611445,MULTIPOINT (127.0610233434957 37.49909483656401)
57,1,02-0000177881,1,7,1,2,288.0,20131220,20131220,410.0,680,1.0,10600,1012-68 도,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(205396.081653694,544405.411369134,NULL),NULL,NULL),51154310.0,,229299,2013-0401-004,02-177881,1.0,,,03-0000064350,1.0,2.0,999.0,1.0,7,,20131220.0,20131220.0,02-0000177881,2,,6,2,5115432.0,2013-0401-004,03-064350,102424,,205396.081653694,544405.411369134,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(205396.081653694,544405.411369134,205396.08360735,544405.40676661)),293.0,1,0.0,ㅼ궗611445,MULTIPOINT (127.0610233434957 37.49909483656401)
58,1,02-0000177879,1,2,1,2,520.0,20131220,20131220,410.0,680,1.0,10100,710 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(203933.248373146,544340.493165041,NULL),NULL,NULL),4185519.0,,229297,2013-0401-004,02-177879,4.0,,,03-0000064346,1.0,2.0,999.0,1.0,7,,20131220.0,20131220.0,02-0000177879,2,,6,2,4185513.0,2013-0401-004,03-064346,102420,,203933.248373146,544340.493165041,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(203933.248373146,544340.493165041,203933.250720504,544340.488750303)),298.0,1,0.0,ㅼ궗597444,MULTIPOINT (127.0444800762827 37.49851730676375)
59,1,02-0000177878,1,2,1,2,520.0,20131220,20131220,410.0,680,1.0,10100,712-2 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(203944.936986809,544315.063165951,NULL),NULL,NULL),41855110.0,,229296,2013-0401-004,02-177878,4.0,,,03-0000064345,1.0,2.0,0.0,,7,,20131220.0,20131220.0,02-0000177878,2,,6,2,4185512.0,2013-0401-004,03-064345,102419,,203944.936986809,544315.063165951,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(203944.936986809,544315.063165951,203944.93707886004,544315.063205024)),23.0,1,0.0,ㅼ궗597444,MULTIPOINT (127.0446121234102 37.49828813107789)
60,1,02-0000177875,1,2,1,2,520.0,20131220,20131220,410.0,680,1.0,10100,712 공,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(203961.70410158,544370.883560564,NULL),NULL,NULL),41855210.0,,229293,2013-0401-004,02-177875,4.0,,,03-0000064341,1.0,2.0,999.0,1.0,7,,20131220.0,20131220.0,02-0000177875,2,,6,2,4185523.0,2013-0401-004,03-064341,102415,,203961.70410158,544370.883560564,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(203961.70410158,544370.883560564,203961.69934629704,544370.882015479)),198.0,1,0.0,ㅼ궗597444,MULTIPOINT (127.0448020381683 37.49879100446559)
61,1,02-0000177874,1,7,1,2,520.0,20131220,20131220,410.0,680,1.0,10100,710 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(203930.9063,544351.468799999,NULL),NULL,NULL),4185528.0,,229292,2013-0401-004,02-177874,4.0,,,03-0000064339,1.0,3.0,11.0,,3,,20131220.0,20131220.0,02-0000177874,2,,6,2,4185521.0,2013-0401-004,03-064339,102413,,203930.9063,544351.468799999,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(203930.9063,544351.468799999,203941.1053224,544355.589472527)),22.0,3,0.0,ㅼ궗597444,MULTIPOINT (127.04445364902 37.4986162078708)
62,1,02-0000177874,1,7,1,2,520.0,20131220,20131220,410.0,680,1.0,10100,710 대,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(203930.9063,544351.468799999,NULL),NULL,NULL),4185528.0,,229292,2013-0401-004,02-177874,4.0,,,03-0000064340,1.0,2.0,0.0,,7,,20131220.0,20131220.0,02-0000177874,2,,6,2,4185522.0,2013-0401-004,03-064340,102414,,203930.9063,544351.468799999,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(203930.9063,544351.468799999,203930.906393358,544351.468835836)),21.0,1,0.0,ㅼ궗597444,MULTIPOINT (127.04445364902 37.4986162078708)
63,1,02-0000178487,1,7,1,2,6910.0,20130529,20130529,280.0,680,1.0,10800,219-12 대,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202931.841979937,545521.025659489,NULL),NULL,NULL),4167553.0,,229905,2013-0101-102,02-178487,1.0,,,03-0000065086,1.0,3.0,9.0,1.0,2,,20130529.0,20130529.0,02-0000178487,2,명신전자,6,2,4167551.0,2013-0101-102,03-065086,103160,,202931.841979937,545521.025659489,2.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202931.841979937,545521.025659489,202923.332312757,545518.095546099)),199.0,1,0.0,ㅼ궗587456,MULTIPOINT (127.0331601395815 37.50915768930098)
64,1,02-0000178487,1,7,1,2,6910.0,20130529,20130529,280.0,680,1.0,10800,219-12 대,,280,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202931.841979937,545521.025659489,NULL),NULL,NULL),4167553.0,,229905,2013-0101-102,02-178487,1.0,,,03-0000065087,1.0,2.0,999.0,1.0,7,,20130529.0,20130529.0,02-0000178487,2,명신전자,6,2,4167452.0,2013-0101-102,03-065087,103161,,202931.841979937,545521.025659489,2.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202931.841979937,545521.025659489,202931.83725234403,545521.024031648)),199.0,1,0.0,ㅼ궗587456,MULTIPOINT (127.0331601395815 37.50915768930098)
