ARS-ID,표준ID,정류소명,X좌표,Y좌표,6시승차총승객수,7시승차총승객수,8시승차총승객수,9시승차총승객수
22108,121000032,서울교대정문앞,127.014658,37.488286,50.166666666666664,156.0,192.33333333333334,220.25
22109,121000033,남부터미널,127.0173128172,37.4832770023,,,,
22110,121000034,서울시인재개발원입구,127.0224066461,37.4829928478,28.75,103.30555555555556,197.36111111111111,116.61111111111111
22111,121000035,서울시인재개발원.한우리문화센터,127.0215900394,37.4827130909,18.333333333333332,75.66666666666667,229.25,119.16666666666667
22112,121000036,서일초등학교,127.0213559346,37.4864233445,101.78333333333333,236.48333333333332,285.1666666666667,170.63333333333333
22113,121000037,서일초등학교,127.0210583888,37.4861953374,55.083333333333336,161.375,206.27083333333334,125.75
22114,121000038,롯데칠성,127.0239660947,37.4967331858,26.0,57.16438356164384,67.63013698630137,59.80821917808219
22115,121000039,롯데칠성,127.0251450068,37.4950545834,11.722222222222221,37.69444444444444,84.0,63.22222222222222
22116,121000986,서초포레스타2단지 앞,127.0630129736,37.4554507343,489.3333333333333,1323.5,958.9166666666666,473.0833333333333
22117,121000041,래미안에스티지에스,127.0260354162,37.4931865944,40.80555555555556,125.61111111111111,209.33333333333334,176.02777777777777
22118,121000042,래미안에스티지,127.0260101962,37.4930163269,27.555555555555557,79.05555555555556,65.02777777777777,70.33333333333333
22119,121000043,서초청소년도서관,127.0285876352,37.4926330938,60.30555555555556,135.02777777777777,254.11111111111111,183.27777777777777
22120,121000044,서초청소년도서관,127.0289422049,37.4926432864,97.5625,280.3333333333333,517.125,349.4791666666667
22121,121000045,서초동신동아아파트,127.0255496495,37.4916731875,98.125,247.375,295.9583333333333,217.70833333333334
22122,121000046,서초2동주민센터서이초등학교,127.0256283107,37.4916097852,96.94444444444444,335.6111111111111,352.0,274.72222222222223
22123,121000047,래미안리더스원아파트,127.0274259079,37.4901792734,21.041666666666668,64.04166666666667,85.25,65.375
22124,121900330,추모공원입구,127.0390224473,37.4582592768,0.3333333333333333,0.6666666666666666,1.25,1.0
22125,121000049,뱅뱅사거리,127.0293731704,37.4889262562,95.43333333333334,155.03333333333333,273.15,181.56666666666666
22126,121000050,뱅뱅사거리,127.0298425735,37.4889223913,17.479166666666668,51.416666666666664,104.25,77.9375
22127,121000051,서초동무지개아파트,127.0266066809,37.4880752935,76.1875,187.16666666666666,206.47916666666666,168.45833333333334
22128,121000052,서초동무지개아파트,127.0259959863,37.4877440858,44.770833333333336,117.25,139.22916666666666,127.875
22129,121000053,서초구청,127.0309471279,37.4842092481,118.38888888888889,200.61111111111111,415.69444444444446,222.86111111111111
22130,121000054,서초구청,127.0308741901,37.4840274648,10.541666666666666,19.333333333333332,50.0,23.958333333333332
22131,121000055,수협서초지점,127.0296160859,37.4933861394,69.18333333333334,154.81666666666666,252.4,168.0
22132,121000056,서초문화예술정보학교,127.0321452121,37.4880652076,78.13333333333334,157.4,271.0833333333333,202.73333333333332
22133,121000057,법조단지,127.0129905855,37.4964790571,34.833333333333336,68.0,101.45833333333333,100.04166666666667
22134,121000058,교대역3,127.0130353587,37.4935255647,48.6,85.12,108.36,75.92
22135,121000059,서초역.서울중앙지법등기국,127.0072658333,37.4928824468,452.46666666666664,702.85,827.4166666666666,680.6666666666666
22136,121000060,서초역1번출구,127.0086430991,37.4920474755,269.44,288.04,275.12,280.32
22137,121000061,서울중앙지방검찰청,127.0063907898,37.4946605227,3.111111111111111,2.388888888888889,10.666666666666666,25.86111111111111
22138,121000062,서울중앙지방검찰청대검찰청,127.0063341369,37.494401214,9.38888888888889,22.194444444444443,55.388888888888886,55.47222222222222
22139,121000063,서초아트자이아파트,127.0106825134,37.4856807289,133.27083333333334,215.6875,301.5,240.1875
22140,121000064,서초동삼성아파트,127.0092871405,37.4886174131,109.375,160.52083333333334,191.77083333333334,165.08333333333334
22141,121000065,서초유스센터.서초아트자이,127.0105605243,37.4854983218,37.94444444444444,53.361111111111114,61.666666666666664,59.583333333333336
22142,121000066,서초동삼성아파트,127.0091104527,37.4885557668,37.43333333333333,128.1,191.0,153.98333333333332
22143,121000067,서초3동주민센터,127.0117197882,37.4831552137,117.625,164.70833333333334,286.75,202.375
22144,121000068,서초3동주민센터,127.0119717269,37.4831878415,51.44444444444444,119.22222222222223,179.47222222222223,174.05555555555554
22145,121000069,서초동예술의전당,127.0127340383,37.4816390955,35.416666666666664,49.333333333333336,88.66666666666667,68.83333333333333
22146,121000070,서초중학교,127.0085568299,37.4835440126,45.302083333333336,123.79166666666667,184.61458333333334,153.30208333333334
22147,121000071,서초중학교,127.0087822745,37.4834621803,99.89285714285714,254.3095238095238,340.1666666666667,225.0
22148,121000072,서울고등학교,127.0050174958,37.4828729587,33.322916666666664,49.864583333333336,103.6875,136.01041666666666
22149,121000073,서울고등학교,127.0055529996,37.4828316926,56.535714285714285,149.54761904761904,180.47619047619048,156.45238095238096
22150,121000074,상문고교,127.0047616322,37.4819161512,44.666666666666664,47.916666666666664,92.41666666666667,89.41666666666667
22151,121000075,서초동예술의전당,127.0107815044,37.479428854,3.0833333333333335,9.083333333333334,10.25,13.0
22152,121000076,서초동예술의전당,127.0108317239,37.4796623445,88.29166666666667,191.45833333333334,227.75,163.08333333333334
22153,121000077,남부터미널.기쁨병원,127.0169147424,37.4818523385,26.416666666666668,62.333333333333336,75.41666666666667,77.58333333333333
22154,121000078,남부터미널.기쁨병원,127.017544095,37.4818611748,10.791666666666666,40.125,92.75,45.958333333333336
22155,121500100,남부터미널,127.016698427,37.4840897724,,,,
22156,121000080,남부터미널.한일시멘트,127.0142415341,37.4846572778,92.5,271.28333333333336,852.5666666666667,430.8666666666667
22157,121000081,남부터미널,127.0154563858,37.4847683916,114.16666666666667,376.4404761904762,921.3333333333334,567.5952380952381
22158,121000082,서울교대사거리,127.0147508651,37.4873987101,23.944444444444443,24.88888888888889,36.583333333333336,37.916666666666664
22159,121000083,서울교대사거리,127.0133630507,37.4880064658,58.0,49.083333333333336,61.5,104.41666666666667
22160,121000084,서울교대사거리,127.012947983,37.4877963794,76.75,128.58333333333334,315.75,233.16666666666666
22161,121000085,지하철3호선교대역,127.0139679573,37.4918399902,37.638888888888886,62.083333333333336,208.69444444444446,146.91666666666666
22162,121000086,KCC사옥,127.0196771517,37.5031082219,84.75,399.3888888888889,683.6388888888889,390.3611111111111
22163,121000087,서초푸르지오써밋,127.0221156359,37.5011810858,11.0,40.791666666666664,53.0,34.875
22164,121000088,서초푸르지오써밋.롯데캐슬클래식,127.0221001442,37.5014555692,61.75,192.29166666666666,241.79166666666666,178.0625
22165,121000089,진흥아파트,127.0237379474,37.4977337315,25.61111111111111,51.05555555555556,68.25,61.30555555555556
22166,121000090,진흥아파트,127.0239500646,37.4975413868,21.479166666666668,70.625,62.291666666666664,50.354166666666664
22167,121000091,강남역.강남역사거리,127.0266304927,37.497732613,65.47058823529412,185.89411764705883,227.48235294117646,179.36470588235295
22168,121000092,서초동진흥아파트,127.0228061159,37.4965167257,29.56756756756757,67.35135135135135,87.48648648648648,72.62162162162163
22169,121000093,서초동유원아파트,127.0196602551,37.4955449115,48.45945945945946,100.10810810810811,126.72972972972973,65.62162162162163
22170,121000094,지하철2호선교대역4출구,127.0158789726,37.4943891487,28.540983606557376,63.278688524590166,74.62295081967213,62.60655737704918
22171,121000095,법조단지,127.013160005,37.4962719536,38.80555555555556,51.55555555555556,57.833333333333336,45.638888888888886
22172,121000096,신논현역.구교보타워사거리,127.0251220072,37.5028759418,400.28169014084506,1009.5774647887324,1503.6478873239437,1140.2112676056338
22173,121000097,강남역,127.0264252273,37.5001155344,38.75,90.15,140.46666666666667,107.15
22174,121000098,잠원한신아파트,127.0100577212,37.5165200139,39.291666666666664,187.14583333333334,216.1875,176.85416666666666
22175,121000099,래미안신반포리오센트아파트,127.0138275916,37.5195472963,106.38888888888889,371.1111111111111,442.47222222222223,266.30555555555554
22176,121000100,신반포18차아파트,127.0144288549,37.5199952837,205.80555555555554,454.94444444444446,455.4166666666667,303.4166666666667
22177,121000101,롯데캐슬아파트,127.0154980243,37.5197031568,151.83333333333334,483.1666666666667,507.8333333333333,373.9166666666667
22178,121000102,롯데캐슬아파트,127.0155145591,37.5199403596,171.58333333333334,539.75,537.4166666666666,308.4166666666667
22179,121000103,신반포13차아파트,127.0144126565,37.5167905938,52.166666666666664,264.0833333333333,293.25,207.75
22180,121000104,신반포13차아파트,127.014473962,37.51712271,162.08333333333334,466.9166666666667,494.75,237.16666666666666
22181,121000105,신동중학교,127.0131925434,37.5155487619,117.83333333333333,485.9166666666667,601.5,424.1666666666667
22182,121000106,신동중학교,127.0128629409,37.5156293117,61.666666666666664,396.5833333333333,407.75,326.5833333333333
22183,121000107,논현사거리.논현역5번출구,127.019293298,37.5104995219,89.56481481481481,174.63888888888889,231.27777777777777,187.07407407407408
22185,121000109,신사역4번출구,127.0197131825,37.515053625,110.45833333333333,237.33333333333334,420.0625,300.125
22186,121000110,신사역5번출구,127.0192262825,37.516732073,38.708333333333336,80.0,106.91666666666667,89.29166666666667
22190,121000114,논현사거리.논현역4번출구,127.0196566623,37.5104735784,124.89166666666667,260.93333333333334,543.55,524.675
22191,121000115,논현역,127.0220695754,37.5091445615,112.83333333333333,650.0833333333334,1812.9722222222222,1626.7222222222222
22192,121000116,반포동,127.023371077,37.5064867804,42.62162162162162,116.97297297297297,203.3783783783784,157.0810810810811
22193,121000117,신논현역.구교보타워사거리,127.0238349777,37.5043950628,59.52777777777778,65.63888888888889,99.0,80.61111111111111
22194,121000118,제일약품사옥,127.0203819637,37.5034067467,159.08333333333334,292.98333333333335,434.3333333333333,335.3666666666667
22195,121000119,사평역,127.0140484589,37.5047349711,48.791666666666664,108.66666666666667,113.77083333333333,81.27083333333333
22196,121000120,사평역,127.0154369499,37.5040485094,55.333333333333336,233.02777777777777,233.63888888888889,148.19444444444446
22197,121000121,삼호가든3차아파트,127.0122739031,37.4998850706,106.44444444444444,178.47222222222223,168.83333333333334,147.25
22199,121000123,삼호가든사거리.반포도서관,127.0115250322,37.5027788588,73.19444444444444,227.22222222222223,290.9166666666667,258.1666666666667
22200,121001326,삼성래미안,126.995335353,37.5026705835,67.07407407407408,131.37037037037038,297.81481481481484,199.44444444444446
22203,121000127,서초구민체육센터.심산문화센터,126.9906076132,37.4983029935,42.5,234.66666666666666,124.66666666666667,144.66666666666666
22204,121000128,잠원한신아파트,127.0100771831,37.516737134,163.89583333333334,458.625,402.0833333333333,280.2708333333333
22205,121000129,잠원성당.아크로리버뷰아파트,127.0069218342,37.5136817278,147.27083333333334,411.5833333333333,375.3125,260.5625
22206,121000130,잠원성당,127.0069295563,37.5134935368,50.333333333333336,177.64583333333334,184.77083333333334,160.60416666666666
22207,121000131,뉴코아아울렛,127.0078725487,37.509247612,97.18333333333334,355.01666666666665,303.25,206.43333333333334
22208,121000132,신반포자이아파트,127.0079276611,37.5094509881,36.6875,135.75,165.45833333333334,183.5
22211,121000135,고속터미널,127.0094438369,37.5062947879,30.56,75.44,113.28,124.04
22212,121000136,서울지방조달청.서울성모병원,127.0012882558,37.5044078368,104.61111111111111,228.63888888888889,373.9166666666667,315.9166666666667
22213,121000137,센트럴시티,127.0062505502,37.5033097796,54.30555555555556,192.05555555555554,606.0,277.55555555555554
22214,121000138,서울지방조달청.서울성모병원,127.0039507767,37.5007637192,61.44444444444444,119.27777777777777,167.22222222222223,188.41666666666666
22215,121000139,서울성모병원,127.0055499914,37.5028819916,31.333333333333332,155.16666666666666,179.25,276.0833333333333
22217,121000141,서초구민체육센터.심산문화센터,126.9910942132,37.4978665207,174.16666666666666,207.66666666666666,348.75,278.8333333333333
22218,121000142,반포미도아파트앞,127.0117072931,37.5017206216,180.58333333333334,534.3333333333334,699.8333333333334,565.25
22219,121000143,고속터미널경부선,127.0067658952,37.5065488752,6.25,83.0,144.83333333333334,158.5
22220,121000144,고속터미널호남선,127.0030560717,37.5053987653,91.66666666666667,258.0416666666667,340.75,231.79166666666666
22221,121000145,삼호아파트,126.9877512453,37.4968049675,80.58333333333333,268.77777777777777,373.0,215.16666666666666
22222,121000146,방배사이길,126.9902861302,37.4930519693,108.72916666666667,314.1666666666667,375.9375,273.0833333333333
22223,121000147,방배동삼호아파트,126.9882455005,37.4963131174,198.02777777777777,503.80555555555554,603.9444444444445,331.44444444444446
22224,121000148,가야메디컬센터,126.9898910752,37.4933982055,66.4375,213.375,311.6041666666667,237.1875
22225,121000149,이수교,126.984314,37.498224,98.85833333333333,317.5,352.05833333333334,219.70833333333334
22227,121900003,롯데캐슬헤론아파트,126.9851854574,37.4972707701,59.25,257.7083333333333,336.125,313.5833333333333
22228,121000152,방배동신동아아파트,127.0017234981,37.4822373624,21.805555555555557,42.09722222222222,64.20833333333333,49.84722222222222
22229,121000153,방배역.방배서리풀이편한세상,126.9964098591,37.483396214,205.33333333333334,299.6666666666667,517.5416666666666,382.4583333333333
22230,121000154,내방역2번출구,126.9942653418,37.4867275312,199.30555555555554,510.05555555555554,822.4722222222222,660.3055555555555
22231,121000155,내방역,126.994160766,37.4866504959,438.25,738.2777777777778,1940.4444444444443,962.4722222222222
22232,121000156,방배1동주민센터.방배아크로타워,126.9962225283,37.4834800666,52.0,133.66666666666666,201.58333333333334,135.58333333333334
22233,121000157,지하철2호선방배역,126.9966259492,37.4812672268,157.77083333333334,262.7083333333333,512.7708333333334,332.4583333333333
22234,121000158,서울교통공사,126.986207424,37.4766992025,55.27777777777778,82.16666666666667,100.80555555555556,96.97222222222223
22235,121000159,종로교회,126.9890954676,37.478641791,53.666666666666664,85.77777777777777,112.88888888888889,82.33333333333333
22236,121000160,대우효령아파트,126.993362744,37.480209928,76.41666666666667,97.58333333333333,121.77777777777777,103.80555555555556
22237,121000161,이수중학교,126.9930644189,37.4809156325,151.5,226.0,414.25,319.1666666666667
22238,121000162,방배브라운가아파트,126.9910401681,37.4840712151,96.58333333333333,228.58333333333334,198.16666666666666,171.08333333333334
22241,121000165,사당역,126.9818669408,37.4788812354,96.48979591836735,202.9387755102041,350.1020408163265,307.7755102040816
22242,121000166,사당역3번출구,126.9820335566,37.4744290255,16.583333333333332,82.41666666666667,75.58333333333333,25.416666666666668
22244,121000168,경남임광아파트,127.0006234714,37.4769804176,45.395833333333336,151.58333333333334,136.0625,100.5625
22245,121000169,방배동경남아파트,127.0003801054,37.477088934,6.638888888888889,33.0,62.166666666666664,29.22222222222222
22246,121000170,서울지방법무사회,126.9986552738,37.4799982895,32.166666666666664,106.14583333333333,96.60416666666667,79.33333333333333
22247,121000171,현대멤피스2차아파트,126.9985536909,37.4798595834,21.666666666666668,22.083333333333332,63.666666666666664,24.5
22248,121000172,신동아아파트앞,127.0018489423,37.4821315833,61.416666666666664,162.54761904761904,270.73809523809524,172.47619047619048
22249,121000173,방배역.백석예술대학교,126.9965518002,37.4810971171,202.875,317.4583333333333,599.5416666666666,489.7708333333333
22250,121000174,방배동대우효령아파트앞,126.9942359549,37.4803467166,125.75,274.5833333333333,393.05555555555554,271.05555555555554
22251,121000175,종로교회앞,126.9885906671,37.4782411424,124.55555555555556,333.05555555555554,446.7083333333333,357.84722222222223
22252,121000176,서울교통공사,126.9862633764,37.4763591993,63.888888888888886,150.88888888888889,326.6388888888889,183.05555555555554
22253,121000177,방배동래미안아트힐.국립국악원,127.0060733507,37.4772904497,61.46666666666667,169.93333333333334,214.55,158.95
22254,121000178,방배동경남아파트,127.0008962678,37.4748130573,79.83333333333333,65.83333333333333,75.16666666666667,58.25
22255,121000179,성뒤마을.교육연수원,126.9946257198,37.4737136638,21.61111111111111,8.13888888888889,24.666666666666668,14.527777777777779
22256,121900001,방배동래미안타워,126.9905677806,37.4746325006,45.416666666666664,137.25,177.58333333333334,162.16666666666666
22257,121000181,대항병원.연세사랑병원,126.9870922211,37.4756078252,7.166666666666667,32.541666666666664,53.78125,57.458333333333336
22258,121000182,대항병원.연세사랑병원,126.9868156049,37.4754999627,37.3125,50.166666666666664,78.72916666666667,44.604166666666664
