,gid,geometry
369,ㅼ궗590455,MULTIPOINT (127.0361974594338 37.50790922192242)
370,ㅼ궗590455,MULTIPOINT (127.0361974594338 37.50790922192242)
371,ㅼ궗582482,MULTIPOINT (127.0271119278857 37.53221104096631)
372,ㅼ궗582482,MULTIPOINT (127.0271119278857 37.53221104096631)
373,ㅼ궗582482,MULTIPOINT (127.0271119278857 37.53221104096631)
374,ㅼ궗597444,MULTIPOINT (127.0444943457098 37.49834146648104)
375,ㅼ궗630436,MULTIPOINT (127.082451947251 37.49174168783668)
376,ㅼ궗630436,MULTIPOINT (127.082451947251 37.49174168783668)
377,ㅼ궗617463,MULTIPOINT (127.0666769754122 37.51522797799738)
378,ㅼ궗617463,MULTIPOINT (127.0666769754122 37.51522797799738)
379,ㅼ궗619434,MULTIPOINT (127.0692509416156 37.48954649612013)
380,ㅼ궗619434,MULTIPOINT (127.0692509416156 37.48954649612013)
381,ㅼ궗618446,MULTIPOINT (127.0678619609082 37.50074090017385)
382,ㅼ궗618446,MULTIPOINT (127.0678619609082 37.50074090017507)
383,ㅼ궗649435,MULTIPOINT (127.1037900862321 37.49085894052165)
384,ㅼ궗576443,MULTIPOINT (127.0204485388743 37.49739591825262)
385,ㅼ궗576443,MULTIPOINT (127.0204485388743 37.49739591825262)
386,ㅼ궗624434,MULTIPOINT (127.0752248972488 37.48946829883332)
387,ㅼ궗617431,MULTIPOINT (127.067587934161 37.48638870670633)
388,ㅼ궗617431,MULTIPOINT (127.067587934161 37.48638870670633)
389,ㅼ궗617430,MULTIPOINT (127.067762888852 37.48599813783294)
390,ㅼ궗617430,MULTIPOINT (127.0674785823015 37.48593943690963)
391,ㅼ궗617430,MULTIPOINT (127.0674785823015 37.48593943690963)
392,ㅼ궗617430,MULTIPOINT (127.067788944544 37.48628481561673)
393,ㅼ궗617447,MULTIPOINT (127.0670601557842 37.50101436270381)
394,ㅼ궗597427,MULTIPOINT (127.0445425271613 37.48351569204562)
395,ㅼ궗597427,MULTIPOINT (127.0445425271613 37.48351569204562)
396,ㅼ궗630433,MULTIPOINT (127.0821000715798 37.48894179411865)
397,ㅼ궗590455,MULTIPOINT (127.0361224255202 37.50810057697687)
398,ㅼ궗605434,MULTIPOINT (127.0534609115897 37.48987399887997)
399,ㅼ궗652414,MULTIPOINT (127.1071208129782 37.47162349129053)
400,ㅼ궗652414,MULTIPOINT (127.1071208129782 37.47162349129053)
401,ㅼ궗652414,MULTIPOINT (127.1071731879612 37.47140644470782)
402,ㅼ궗652414,MULTIPOINT (127.1071731879612 37.47140644470782)
403,ㅼ궗628427,MULTIPOINT (127.0799393229341 37.48285425819476)
404,ㅼ궗628427,MULTIPOINT (127.0799393229341 37.48285425819476)
405,ㅼ궗628427,MULTIPOINT (127.0799393229341 37.48285425819476)
406,ㅼ궗609456,MULTIPOINT (127.0583633253785 37.50941183478928)
407,ㅼ궗599419,MULTIPOINT (127.0465125192141 37.47601707900969)
408,ㅼ궗599419,MULTIPOINT (127.0465125192141 37.47601707900969)
409,ㅼ궗612432,MULTIPOINT (127.0620441305823 37.48743800727933)
410,ㅼ궗607448,MULTIPOINT (127.0564769147717 37.50246787324587)
411,ㅼ궗607448,MULTIPOINT (127.0564769147717 37.50246787324587)
412,ㅼ궗608448,MULTIPOINT (127.0566189260739 37.5023574751303)
413,ㅼ궗607448,MULTIPOINT (127.0553894727834 37.50210420509274)
414,ㅼ궗607448,MULTIPOINT (127.0553702496414 37.50194824868461)
415,ㅼ궗606426,MULTIPOINT (127.0553785216303 37.48234948179476)
416,ㅼ궗608428,MULTIPOINT (127.0570195780602 37.48363299140259)
417,ㅼ궗608427,MULTIPOINT (127.057233897804 37.48360899034806)
418,ㅼ궗608427,MULTIPOINT (127.057233897804 37.48360899034806)
419,ㅼ궗619434,MULTIPOINT (127.0691265402399 37.48965687568047)
420,ㅼ궗618434,MULTIPOINT (127.0688669640332 37.48944702079969)
421,ㅼ궗630436,MULTIPOINT (127.0823440676254 37.4918111655669)
422,ㅼ궗630436,MULTIPOINT (127.082218369991 37.49163826558443)
423,ㅼ궗609429,MULTIPOINT (127.0583759894099 37.48512574733567)
424,ㅼ궗609429,MULTIPOINT (127.0583759894099 37.48512574733567)
425,ㅼ궗609429,MULTIPOINT (127.0581998860995 37.48452046079145)
426,ㅼ궗609429,MULTIPOINT (127.0581998860995 37.48452046079145)
427,ㅼ궗572448,MULTIPOINT (127.0159444955278 37.50170936091039)
428,ㅼ궗616463,MULTIPOINT (127.0659673162959 37.5154727338776)
429,ㅼ궗616463,MULTIPOINT (127.0659673162959 37.5154727338776)
430,ㅼ궗568447,MULTIPOINT (127.0120596494054 37.50143988144649)
431,ㅼ궗568447,MULTIPOINT (127.0118458644422 37.50113654713819)
432,ㅼ궗568447,MULTIPOINT (127.0118458644422 37.50113654713819)
433,ㅼ궗568447,MULTIPOINT (127.0120918987473 37.5012492017699)
434,ㅼ궗576458,MULTIPOINT (127.0209675777183 37.5111180456628)
435,ㅼ궗576458,MULTIPOINT (127.0209675777183 37.5111180456628)
436,ㅼ궗576458,MULTIPOINT (127.0209675777183 37.5111180456628)
437,ㅼ궗576458,MULTIPOINT (127.0209675777183 37.5111180456628)
438,ㅼ궗613432,MULTIPOINT (127.0628077664666 37.48781235193689)
439,ㅼ궗613432,MULTIPOINT (127.0628077664666 37.48781235193689)
440,ㅼ궗613432,MULTIPOINT (127.0630690840785 37.48781048984751)
441,ㅼ궗613432,MULTIPOINT (127.0630690840785 37.48781048984751)
442,ㅼ궗562436,MULTIPOINT (127.0051320726892 37.49088337323552)
443,ㅼ궗575464,MULTIPOINT (127.019151000001 37.51607455519969)
444,ㅼ궗575464,MULTIPOINT (127.019151000001 37.51607455519969)
445,ㅼ궗575464,MULTIPOINT (127.019151000001 37.51607455519969)
446,ㅼ궗575464,MULTIPOINT (127.019151000001 37.51607455519969)
447,ㅼ궗575464,MULTIPOINT (127.0192205390642 37.51593728835185)
448,ㅼ궗575464,MULTIPOINT (127.0192205390642 37.51593728835185)
449,ㅼ궗601446,MULTIPOINT (127.0490175485489 37.49984479173301)
450,ㅼ궗601446,MULTIPOINT (127.0492276919526 37.49991256136884)
451,ㅼ궗601446,MULTIPOINT (127.0490015475881 37.50002871124201)
452,ㅼ궗635436,MULTIPOINT (127.0879079936192 37.49170179061151)
453,ㅼ궗635436,MULTIPOINT (127.0879079936192 37.49170179061151)
454,ㅼ궗606458,MULTIPOINT (127.0546909824657 37.51077061881168)
455,ㅼ궗606458,MULTIPOINT (127.0546909824657 37.51077061881168)
456,ㅼ궗580447,MULTIPOINT (127.025928125998 37.50101470769183)
457,ㅼ궗580447,MULTIPOINT (127.025928125998 37.50101470769183)
458,ㅼ궗574434,MULTIPOINT (127.0186798348577 37.48968003677837)
459,ㅼ궗596476,MULTIPOINT (127.0437072472506 37.52714903997231)
460,ㅼ궗576458,MULTIPOINT (127.0212224578326 37.51085536312758)
461,ㅼ궗576458,MULTIPOINT (127.0212224578326 37.51085536312758)
462,ㅼ궗574434,MULTIPOINT (127.018959008492 37.48976727742761)
463,ㅼ궗612432,MULTIPOINT (127.0622064722112 37.48733087125412)
464,ㅼ궗612432,MULTIPOINT (127.0622064722112 37.48733087125412)
465,ㅼ궗602446,MULTIPOINT (127.0506697971099 37.5005795985216)
466,ㅼ궗602446,MULTIPOINT (127.0506697971099 37.5005795985216)
467,ㅼ궗602446,MULTIPOINT (127.0506877969169 37.50039188161454)
468,ㅼ궗603446,MULTIPOINT (127.0510795250617 37.50036867928443)
469,ㅼ궗594418,MULTIPOINT (127.0414420266549 37.47527750077191)
470,ㅼ궗595420,MULTIPOINT (127.0430657275765 37.4771813156648)
471,ㅼ궗595420,MULTIPOINT (127.0430657275765 37.4771813156648)
472,ㅼ궗570433,MULTIPOINT (127.0144023165339 37.48824099337737)
473,ㅼ궗568464,MULTIPOINT (127.01180558842 37.51625263587363)
474,ㅼ궗578446,MULTIPOINT (127.0228263200919 37.50003295285003)
475,ㅼ궗578446,MULTIPOINT (127.022869014079 37.49994982418846)
476,ㅼ궗576458,MULTIPOINT (127.0209415827918 37.51088230123295)
477,ㅼ궗576458,MULTIPOINT (127.0209415827918 37.51088230123295)
478,ㅼ궗567465,MULTIPOINT (127.0103569797881 37.51722391466436)
479,ㅼ궗568464,MULTIPOINT (127.0118689276891 37.51639207904719)
480,ㅼ궗568464,MULTIPOINT (127.0118689276891 37.51639207904719)
481,ㅼ궗577427,MULTIPOINT (127.0218981230233 37.48271441547644)
482,ㅼ궗577427,MULTIPOINT (127.0218981230233 37.48271441547644)
483,ㅼ궗610447,MULTIPOINT (127.0595191523072 37.50122932016287)
484,ㅼ궗594467,MULTIPOINT (127.0406271083327 37.51920502073348)
485,ㅼ궗593467,MULTIPOINT (127.0405434527312 37.5194657930727)
486,ㅼ궗606457,MULTIPOINT (127.0545555166882 37.51046154864539)
487,ㅼ궗606435,MULTIPOINT (127.0546037265502 37.49072500575204)
488,ㅼ궗586469,MULTIPOINT (127.032075467904 37.5207889937539)
489,ㅼ궗586469,MULTIPOINT (127.032075467904 37.5207889937539)
490,ㅼ궗586469,MULTIPOINT (127.031815554421 37.52107409795087)
491,ㅼ궗585469,MULTIPOINT (127.0314819940235 37.52096951444076)
492,ㅼ궗589470,MULTIPOINT (127.0358677956607 37.52199642970627)
493,ㅼ궗589470,MULTIPOINT (127.0358677956607 37.52199642970627)
494,ㅼ궗604473,MULTIPOINT (127.0526789034948 37.52470050772315)
495,ㅼ궗569442,MULTIPOINT (127.0127948617347 37.49694012260842)
496,ㅼ궗569442,MULTIPOINT (127.0131130854819 37.49691390221026)
497,ㅼ궗569442,MULTIPOINT (127.0131130854819 37.49691390221026)
498,ㅼ궗569442,MULTIPOINT (127.0131130854819 37.49691390221026)
499,ㅼ궗615446,MULTIPOINT (127.0649603315218 37.50007647710848)
500,ㅼ궗617446,MULTIPOINT (127.0670841432309 37.50076395760084)
501,ㅼ궗617446,MULTIPOINT (127.0670841432309 37.50076395760084)
502,ㅼ궗601470,MULTIPOINT (127.0489349998787 37.52152984019639)
503,ㅼ궗601470,MULTIPOINT (127.0488745071104 37.52168552575318)
504,ㅼ궗589470,MULTIPOINT (127.0355867846903 37.52226719128731)
505,ㅼ궗589470,MULTIPOINT (127.0355867846903 37.52226719128731)
506,ㅼ궗590458,MULTIPOINT (127.0367880272106 37.51070030985732)
507,ㅼ궗588477,MULTIPOINT (127.0337771849979 37.52770082814434)
508,ㅼ궗588477,MULTIPOINT (127.0337771849979 37.52770082814434)
509,ㅼ궗583470,MULTIPOINT (127.0283398832563 37.52168447217791)
510,ㅼ궗583470,MULTIPOINT (127.0283398832563 37.52168447217791)
511,ㅼ궗598442,MULTIPOINT (127.0457345404581 37.49675077617099)
512,ㅼ궗602449,MULTIPOINT (127.0499285813681 37.50282208129106)
513,ㅼ궗601449,MULTIPOINT (127.0496865612676 37.50282308423399)
514,ㅼ궗601449,MULTIPOINT (127.0496865612676 37.50282308423399)
515,ㅼ궗612450,MULTIPOINT (127.0611257816762 37.50397866937467)
516,ㅼ궗612450,MULTIPOINT (127.0611187595873 37.50382019986399)
517,ㅼ궗612450,MULTIPOINT (127.0620333053521 37.50426672509233)
518,ㅼ궗612450,MULTIPOINT (127.0620333053521 37.50426672509233)
519,ㅼ궗576472,MULTIPOINT (127.0208674176584 37.52347891464871)
520,ㅼ궗593469,MULTIPOINT (127.0401203194402 37.52058149296307)
521,ㅼ궗604447,MULTIPOINT (127.0525050278385 37.50117634043409)
522,ㅼ궗632425,MULTIPOINT (127.0845481946896 37.48136148297733)
523,ㅼ궗593467,MULTIPOINT (127.0404533347769 37.51916327350072)
524,ㅼ궗593467,MULTIPOINT (127.0404533347769 37.51916327350072)
525,ㅼ궗618428,MULTIPOINT (127.068535037717 37.48403878217897)
526,ㅼ궗618428,MULTIPOINT (127.0683783433523 37.48424075515908)
527,ㅼ궗618428,MULTIPOINT (127.0686099321939 37.48441265718429)
528,ㅼ궗618428,MULTIPOINT (127.0686099321939 37.48441265718429)
529,ㅼ궗626438,MULTIPOINT (127.0776392610049 37.4929523768098)
530,ㅼ궗626438,MULTIPOINT (127.0776392610049 37.4929523768098)
531,ㅼ궗605473,MULTIPOINT (127.0529833478531 37.52474275077094)
532,ㅼ궗601469,MULTIPOINT (127.0487200877207 37.52139652470321)
533,ㅼ궗601469,MULTIPOINT (127.0487212911649 37.52138831523163)
534,ㅼ궗586439,MULTIPOINT (127.0318175574855 37.49367085009928)
535,ㅼ궗586439,MULTIPOINT (127.0319248968405 37.49354375032959)
536,ㅼ궗586439,MULTIPOINT (127.0319248968405 37.49354375032959)
537,ㅼ궗608459,MULTIPOINT (127.0571835685813 37.51160184741607)
538,ㅼ궗608459,MULTIPOINT (127.0571835685813 37.51160184741607)
539,ㅼ궗628427,MULTIPOINT (127.0797044180751 37.48279823837938)
540,ㅼ궗628427,MULTIPOINT (127.0797044180751 37.48279823837938)
541,ㅼ궗628427,MULTIPOINT (127.0797044180751 37.48279823837938)
542,ㅼ궗628426,MULTIPOINT (127.0797739484246 37.48257060110853)
543,ㅼ궗628426,MULTIPOINT (127.0800771111906 37.48263047733031)
544,ㅼ궗628426,MULTIPOINT (127.0800771111906 37.48263047733031)
545,ㅼ궗632425,MULTIPOINT (127.084184261256 37.48141899631619)
546,ㅼ궗569442,MULTIPOINT (127.013144086811 37.49667126730016)
547,ㅼ궗569441,MULTIPOINT (127.0130944920749 37.49567051504511)
548,ㅼ궗569441,MULTIPOINT (127.0130944920749 37.49567051504511)
549,ㅼ궗569441,MULTIPOINT (127.0131402217359 37.49547876445867)
550,ㅼ궗569441,MULTIPOINT (127.013160897121 37.49545715943295)
551,ㅼ궗581467,MULTIPOINT (127.0262852017966 37.51875878670686)
552,ㅼ궗581467,MULTIPOINT (127.0262852017966 37.51875878670686)
553,ㅼ궗581467,MULTIPOINT (127.0259610034022 37.5189988443708)
554,ㅼ궗581467,MULTIPOINT (127.0259610034022 37.5189988443708)
555,ㅼ궗576472,MULTIPOINT (127.021070740905 37.52358591612363)
556,ㅼ궗588452,MULTIPOINT (127.0343876214315 37.50595130847108)
557,ㅼ궗588452,MULTIPOINT (127.0343876214315 37.50595130847108)
558,ㅼ궗604467,MULTIPOINT (127.0524550044622 37.51934650532831)
559,ㅼ궗599415,MULTIPOINT (127.0465232886855 37.47232922221496)
560,ㅼ궗599415,MULTIPOINT (127.0469106199272 37.472448505595)
561,ㅼ궗569441,MULTIPOINT (127.0134051882893 37.49559408905674)
562,ㅼ궗607472,MULTIPOINT (127.0555384033188 37.52345513316383)
563,ㅼ궗609468,MULTIPOINT (127.0585547471065 37.52042343737534)
564,ㅼ궗585468,MULTIPOINT (127.0304674438652 37.52027715232293)
565,ㅼ궗585468,MULTIPOINT (127.0307299293276 37.52036290698143)
566,ㅼ궗584469,MULTIPOINT (127.0302188708969 37.52056076370681)
567,ㅼ궗602466,MULTIPOINT (127.0505016894507 37.518729615498)
568,ㅼ궗561427,MULTIPOINT (127.0042625352022 37.48258850294503)
569,ㅼ궗561427,MULTIPOINT (127.0041780184166 37.48280053878621)
570,ㅼ궗561427,MULTIPOINT (127.0041780184166 37.48280053878621)
571,ㅼ궗553424,MULTIPOINT (126.9950458543628 37.4805244957511)
572,ㅼ궗553425,MULTIPOINT (126.9946911045219 37.48065835832009)
573,ㅼ궗553425,MULTIPOINT (126.9946911045219 37.48065835832009)
574,ㅼ궗553424,MULTIPOINT (126.9948831853833 37.48046856267045)
575,ㅼ궗582434,MULTIPOINT (127.02766028846 37.48952698476845)
576,ㅼ궗582434,MULTIPOINT (127.0276433348624 37.48955853229101)
577,ㅼ궗592422,MULTIPOINT (127.0388508096725 37.47835923634024)
578,ㅼ궗592422,MULTIPOINT (127.0388508096725 37.47835923634024)
579,ㅼ궗592422,MULTIPOINT (127.0389747733635 37.47831232293612)
580,ㅼ궗592421,MULTIPOINT (127.0388874079609 37.47785938523562)
581,ㅼ궗592422,MULTIPOINT (127.0385877065258 37.47832942545347)
582,ㅼ궗592422,MULTIPOINT (127.0385877065258 37.47832942545347)
583,ㅼ궗592422,MULTIPOINT (127.0385877065258 37.47832942545347)
584,ㅼ궗592421,MULTIPOINT (127.038706091886 37.47794545384772)
585,ㅼ궗592421,MULTIPOINT (127.038706091886 37.47794545384772)
586,ㅼ궗592421,MULTIPOINT (127.038706091886 37.47794545384772)
587,ㅼ궗582409,MULTIPOINT (127.02787394429 37.46698505391748)
588,ㅼ궗582409,MULTIPOINT (127.0276243567945 37.46696402502893)
589,ㅼ궗547434,MULTIPOINT (126.9876577859708 37.48960849274128)
590,ㅼ궗557440,MULTIPOINT (126.9998964417485 37.49488741633811)
591,ㅼ궗593419,MULTIPOINT (127.0398731025596 37.47595724571436)
592,ㅼ궗593419,MULTIPOINT (127.0398731025596 37.47595724571436)
593,ㅼ궗562427,MULTIPOINT (127.0047011997453 37.48288858884039)
594,ㅼ궗562427,MULTIPOINT (127.0046735325058 37.48255700291624)
595,ㅼ궗561427,MULTIPOINT (127.0044587131903 37.48256962540853)
596,ㅼ궗561427,MULTIPOINT (127.0044587131903 37.48256962540853)
597,ㅼ궗561427,MULTIPOINT (127.0045028284732 37.48291561093807)
598,ㅼ궗561427,MULTIPOINT (127.0045028284732 37.48291561093807)
599,ㅼ궗564457,MULTIPOINT (127.0075240674109 37.50980784994913)
600,ㅼ궗564457,MULTIPOINT (127.0075240674109 37.50980784994913)
601,ㅼ궗564457,MULTIPOINT (127.0075240674109 37.50980784994913)
602,ㅼ궗582434,MULTIPOINT (127.027803937071 37.48967652074491)
603,ㅼ궗582434,MULTIPOINT (127.0277858700869 37.48971616814268)
604,ㅼ궗563440,MULTIPOINT (127.0062869474234 37.49431346315614)
605,ㅼ궗618447,MULTIPOINT (127.067911577964 37.50100605579513)
606,ㅼ궗618447,MULTIPOINT (127.067911577964 37.50100605579513)
607,ㅼ궗593411,MULTIPOINT (127.0401718590505 37.46856685989216)
608,ㅼ궗593411,MULTIPOINT (127.0398846539691 37.46889920407249)
609,ㅼ궗600473,MULTIPOINT (127.0475696720069 37.52441167989702)
610,ㅼ궗600472,MULTIPOINT (127.0477513107961 37.52407272472686)
611,ㅼ궗600472,MULTIPOINT (127.0477513107961 37.52407272472686)
612,ㅼ궗600472,MULTIPOINT (127.0476641638428 37.52396410084674)
613,ㅼ궗600472,MULTIPOINT (127.0473707003974 37.52393849409217)
614,ㅼ궗600472,MULTIPOINT (127.0473707003974 37.52393849409217)
615,ㅼ궗599472,MULTIPOINT (127.0471594340459 37.52400909809657)
616,ㅼ궗599473,MULTIPOINT (127.0469764772609 37.52434709010453)
617,ㅼ궗599473,MULTIPOINT (127.0469764772609 37.52434709010453)
618,ㅼ궗600473,MULTIPOINT (127.0473637244926 37.52447734998024)
619,ㅼ궗600473,MULTIPOINT (127.0473637244926 37.52447734998024)
620,ㅼ궗599473,MULTIPOINT (127.0470635602715 37.5244223212275)
621,ㅼ궗595472,MULTIPOINT (127.0416964094921 37.52334764519892)
622,ㅼ궗594472,MULTIPOINT (127.0411801780003 37.52360975334946)
623,ㅼ궗561446,MULTIPOINT (127.0042021486528 37.50000990360451)
624,ㅼ궗630402,MULTIPOINT (127.0822046655723 37.46081169422423)
625,ㅼ궗628439,MULTIPOINT (127.0795712670769 37.4938743726267)
626,ㅼ궗628439,MULTIPOINT (127.0795712670769 37.4938743726267)
627,ㅼ궗628438,MULTIPOINT (127.0797326686763 37.49358863746981)
628,ㅼ궗628438,MULTIPOINT (127.0797326686763 37.49358863746981)
629,ㅼ궗628438,MULTIPOINT (127.0794984862345 37.49348969595161)
630,ㅼ궗628438,MULTIPOINT (127.0794984862345 37.49348969595161)
631,ㅼ궗600440,MULTIPOINT (127.0485756226635 37.4949500783321)
632,ㅼ궗598442,MULTIPOINT (127.045447241312 37.49650544337057)
633,ㅼ궗601403,MULTIPOINT (127.0492171683934 37.4615245636731)
634,ㅼ궗601403,MULTIPOINT (127.0495556221823 37.46137996982393)
635,ㅼ궗602403,MULTIPOINT (127.0504026844344 37.46142100849902)
636,ㅼ궗629402,MULTIPOINT (127.0814382987567 37.46076707500631)
637,ㅼ궗630402,MULTIPOINT (127.0818449236976 37.46050578220423)
638,ㅼ궗630402,MULTIPOINT (127.0818449236976 37.46050578220423)
639,ㅼ궗609449,MULTIPOINT (127.0586382522724 37.50285787939465)
640,ㅼ궗609449,MULTIPOINT (127.0586382522724 37.50285787939465)
641,ㅼ궗611450,MULTIPOINT (127.06101024151 37.5039468431501)
642,ㅼ궗612450,MULTIPOINT (127.0613462921588 37.50389252718453)
643,ㅼ궗613450,MULTIPOINT (127.0624295161428 37.5042417953813)
644,ㅼ궗613450,MULTIPOINT (127.0621901865613 37.50416843337372)
645,ㅼ궗630433,MULTIPOINT (127.082068079434 37.48853025057942)
646,ㅼ궗630433,MULTIPOINT (127.082068079434 37.48853025057942)
647,ㅼ궗607448,MULTIPOINT (127.0555621854018 37.50201404182366)
648,ㅼ궗606448,MULTIPOINT (127.0551894518401 37.50204982267274)
649,ㅼ궗608448,MULTIPOINT (127.0567968420711 37.50241451838501)
650,ㅼ궗609449,MULTIPOINT (127.0583516921993 37.5030772147592)
651,ㅼ궗609449,MULTIPOINT (127.0583516921993 37.5030772147592)
652,ㅼ궗609449,MULTIPOINT (127.0584300072752 37.50294375229425)
653,ㅼ궗609449,MULTIPOINT (127.0584166624027 37.50327607390751)
654,ㅼ궗609449,MULTIPOINT (127.0586639420124 37.50336451059765)
655,ㅼ궗609449,MULTIPOINT (127.0586639420124 37.50336451059765)
656,ㅼ궗610449,MULTIPOINT (127.0589183572922 37.50325153556523)
657,ㅼ궗610449,MULTIPOINT (127.0590182409366 37.50313657959047)
658,ㅼ궗610449,MULTIPOINT (127.0590182409366 37.50313657959047)
659,ㅼ궗610449,MULTIPOINT (127.0588606023627 37.50300612200591)
660,ㅼ궗598466,MULTIPOINT (127.0452588114454 37.5178254011602)
661,ㅼ궗595443,MULTIPOINT (127.0420410287524 37.49730205059274)
662,ㅼ궗595443,MULTIPOINT (127.0418946702155 37.49723602513183)
663,ㅼ궗598465,MULTIPOINT (127.0451708285037 37.51781037568628)
664,ㅼ궗597466,MULTIPOINT (127.0449308898402 37.51800643778227)
665,ㅼ궗598466,MULTIPOINT (127.0451960109883 37.51804299659125)
666,ㅼ궗600466,MULTIPOINT (127.0477571706738 37.51851473393828)
667,ㅼ궗565428,MULTIPOINT (127.0090471439577 37.48373160257778)
668,ㅼ궗565428,MULTIPOINT (127.0087743652866 37.48367517341172)
669,ㅼ궗601451,MULTIPOINT (127.0492390313105 37.50460386413499)
670,ㅼ궗563436,MULTIPOINT (127.0059763854396 37.49117199363631)
671,ㅼ궗562436,MULTIPOINT (127.0055244936716 37.49131614639292)
672,ㅼ궗562436,MULTIPOINT (127.0055244936716 37.49131614639292)
673,ㅼ궗563436,MULTIPOINT (127.0057358663987 37.49111037035896)
674,ㅼ궗563436,MULTIPOINT (127.0057358663987 37.49111037035896)
675,ㅼ궗559419,MULTIPOINT (127.0013188136887 37.47568175070839)
676,ㅼ궗629429,MULTIPOINT (127.0804993846693 37.48477522922805)
677,ㅼ궗581447,MULTIPOINT (127.0261919346449 37.50109064190106)
678,ㅼ궗581447,MULTIPOINT (127.0261919346449 37.50109064190106)
679,ㅼ궗581447,MULTIPOINT (127.0264019974324 37.50104076682288)
680,ㅼ궗581447,MULTIPOINT (127.0264019974324 37.50104076682288)
681,ㅼ궗542420,MULTIPOINT (126.9829927527822 37.47650512980131)
682,ㅼ궗600440,MULTIPOINT (127.0482817352806 37.49488032085761)
683,ㅼ궗598442,MULTIPOINT (127.0454269180753 37.49655230776795)
684,ㅼ궗550418,MULTIPOINT (126.9913338133871 37.4745266005698)
685,ㅼ궗550418,MULTIPOINT (126.9913338133871 37.4745266005698)
