,gid,pre,경도,위도
775,다사586415,0.00328128931938942,127.03236167548924,37.472246996634944
776,다사569426,0.00327115331111838,127.01307221286902,37.4820840590891
777,다사607400,0.0032662446274482893,127.0561904022352,37.45881842718154
778,다사588468,0.00326121964803591,127.03432692707521,37.52002681022517
779,다사583416,0.0032591739117747197,127.02896334256694,37.47313486120005
780,다사544443,0.00325486649433759,126.98469110487605,37.49728678174403
781,다사615422,0.0032521233178213604,127.0651211042334,37.47868165101192
782,다사591416,0.0032460257150097,127.03801059358608,37.47317058121603
783,다사555448,0.00323845555357466,126.99710477939362,37.50184706776323
784,다사650428,0.00323611477931943,127.10467756255083,37.484228804754885
785,다사609450,0.0032323619699847397,127.05818651159552,37.50389403171028
786,다사598442,0.0032321516446133397,127.045785095423,37.496636123320876
787,다사616373,0.0031939954403123303,127.06650710034326,37.43451978443798
788,다사597466,0.0031858691002840897,127.044522417026,37.51826385592109
789,다사572457,0.00318260465510747,127.01628513943776,37.510039381771755
790,다사591431,0.00318193713931761,127.0379273474244,37.48669068657296
791,다사593442,0.00317411265884493,127.04012878666589,37.49661423988781
792,다사551434,0.00317032728764059,126.99266481973376,37.489209068868526
793,다사580440,0.00316715668425712,127.02543382011423,37.494753402903854
794,다사599428,0.00316036216596275,127.04699257192867,37.48402170893367
795,다사569467,0.0031603439937612893,127.01283217482977,37.51903875036005
796,다사547424,0.00315716016185476,126.98820174519068,37.480176222834025
797,다사548423,0.00315473730874996,126.98933888374202,37.47927978273897
798,다사600422,0.0031499068553368,127.04815621147516,37.47861799178409
799,다사617456,0.0031496251269829607,127.06720628906062,37.50933557659056
800,다사582468,0.00314870240645812,127.0275372501018,37.51999984498424
801,다사589404,0.00314464920681309,127.03581566205668,37.46234561286603
802,다사622442,0.00314460252099524,127.0729354607413,37.49673739410007
803,다사612425,0.00312630686718126,127.06171232800158,37.48137314388556
804,다사547437,0.0031248447542704693,126.98812180365398,37.49189354854106
805,다사549431,0.00312455841302957,126.99042090538222,37.48649533392606
806,다사575460,0.00310753813816645,127.01966219183201,37.51275723299688
807,다사659417,0.0030991360893650602,127.11490820992425,37.47434758393626
808,다사614427,0.00309896219946859,127.06396392202991,37.48318419993818
809,다사649430,0.00309611879564115,127.10353695272231,37.48602770936923
810,다사605473,0.00309497526259833,127.05353753952483,37.52460777131087
811,다사599453,0.0030778275276696107,127.0468564421109,37.506555187342215
812,다사611469,0.00307361755004151,127.0603488155583,37.52102789825564
813,다사545443,0.00307234009211879,126.98582236695744,37.49729171103314
814,다사594424,0.0030721728215814697,127.04135925174772,37.48039452779841
815,다사574441,0.0030665203634192,127.01864065547124,37.49562727768828
816,다사581460,0.00306591953138397,127.02645120495438,37.51278464647909
817,다사628439,0.00306403666647087,127.07973822581896,37.49405770768022
818,다사576402,0.00305952050194247,127.02112750819511,37.46048427545506
819,다사574450,0.0030578949995744603,127.0185885784211,37.503739291092266
