,gid,geometry
131,다사610428,"MULTIPOLYGON (((127.0588714943424 37.48361597783082, 127.0588661948439 37.48451732015375, 127.059997276596 37.48452153792608, 127.0600025625075 37.48362019546661, 127.0588714943424 37.48361597783082)))"
132,다사609450,"MULTIPOLYGON (((127.0576234838474 37.50344124546583, 127.057618165553 37.50434258460466, 127.0587495461364 37.50434681621724, 127.0587548508305 37.50344547694142, 127.0576234838474 37.50344124546583)))"
133,다사597460,"MULTIPOLYGON (((127.0439922727367 37.51240299106423, 127.043986788797 37.51330432714646, 127.045118302533 37.51330869019623, 127.0451237728664 37.51240735397279, 127.0439922727367 37.51240299106423)))"
134,다사616458,"MULTIPOLYGON (((127.0655012664195 37.51068135510062, 127.0654960414661 37.5115826940828, 127.0666275325159 37.511586850923, 127.066632743864 37.51068551180629, 127.0655012664195 37.51068135510062)))"
135,다사587436,"MULTIPOLYGON (((127.0328120899405 37.49072669265895, 127.0328064759436 37.49162803063606, 127.0339376608294 37.49163249860234, 127.0339432612348 37.4907311604806, 127.0328120899405 37.49072669265895)))"
136,다사591453,"MULTIPOLYGON (((127.0372422292072 37.50606723552954, 127.0372366653653 37.5069685717273, 127.0383680823959 37.50697299880727, 127.0383736326359 37.50607166246621, 127.0372422292072 37.50606723552954)))"
137,다사647426,"MULTIPOLYGON (((127.1007307614455 37.48196212453531, 127.1007259651011 37.48286347195361, 127.1018570279872 37.48286728884641, 127.1018618107454 37.48196594130454, 127.1007307614455 37.48196212453531)))"
138,다사574469,"MULTIPOLYGON (((127.0179156571785 37.52041164238964, 127.0179098579738 37.5213129738794, 127.0190414884192 37.52131758756568, 127.0190472740124 37.5204162559266, 127.0179156571785 37.52041164238964)))"
139,다사575465,"MULTIPOLYGON (((127.0190704138082 37.51681092798373, 127.0190646292458 37.51771226017743, 127.0201962055067 37.51771686242601, 127.0202019764601 37.51681553008335, 127.0190704138082 37.51681092798373)))"
140,다사627435,"MULTIPOLYGON (((127.0780642003899 37.48999561437207, 127.0780591302916 37.49089695799945, 127.0791903110913 37.49090099261274, 127.0791953675981 37.48999964885476, 127.0780642003899 37.48999561437207)))"
141,다사582480,"MULTIPOLYGON (((127.0269059916478 37.53036289891482, 127.0269002985461 37.53126423006415, 127.0280320808031 37.53126875862677, 127.0280377602866 37.53036742733089, 127.0269059916478 37.53036289891482)))"
142,다사584443,"MULTIPOLYGON (((127.0293789888689 37.49702258409109, 127.0293733323339 37.49792392066207, 127.0305046116256 37.49792842213943, 127.0305102545649 37.49702708542276, 127.0293789888689 37.49702258409109)))"
143,다사650412,"MULTIPOLYGON (((127.1041904659487 37.46935465880269, 127.1041857133274 37.47025600852769, 127.1053165866986 37.47025979122353, 127.1053213257422 37.46935844137607, 127.1041904659487 37.46935465880269)))"
144,다사631437,"MULTIPOLYGON (((127.0825788388833 37.49181437547976, 127.082573822704 37.49271571935058, 127.0837050315857 37.49271971090085, 127.0837100341723 37.49181836690082, 127.0825788388833 37.49181437547976)))"
145,다사588433,"MULTIPOLYGON (((127.0339600609543 37.4880271452839, 127.0339544612972 37.48892848382135, 127.0350856056594 37.48893294052439, 127.0350911917267 37.48803160184264, 127.0339600609543 37.4880271452839)))"
146,다사585465,"MULTIPOLYGON (((127.0303860518217 37.51685646117246, 127.0303804033501 37.51775779483979, 127.0315119821544 37.51776228868302, 127.0315176170169 37.51686095487027, 127.0303860518217 37.51685646117246)))"
147,다사582472,"MULTIPOLYGON (((127.0269515273328 37.52315224472893, 127.0269458362595 37.52405357698741, 127.0280775095879 37.52405810437781, 127.0280831870478 37.52315677197283, 127.0269515273328 37.52315224472893)))"
148,다사598441,"MULTIPOLYGON (((127.0452276629187 37.49528193940051, 127.0452221972129 37.49618327825656, 127.0463534527771 37.49618762779176, 127.0463589048882 37.49528628879491, 127.0452276629187 37.49528193940051)))"
149,다사616465,"MULTIPOLYGON (((127.0654646868575 37.51699072506719, 127.0654594602747 37.5178920630798, 127.0665910465782 37.51789622086182, 127.0665962595515 37.51699488271467, 127.0654646868575 37.51699072506719)))"
150,다사575470,"MULTIPOLYGON (((127.0190414884192 37.52131758756568, 127.0190357025683 37.52221891906609, 127.0201673468834 37.52222352205943, 127.0201731191223 37.52132219041005, 127.0190414884192 37.52131758756568)))"
151,다사608440,"MULTIPOLYGON (((127.0565454229887 37.49442360552123, 127.0565400934684 37.49532494590794, 127.057671337839 37.49532918698299, 127.0576766537651 37.49442784645899, 127.0565454229887 37.49442360552123)))"
152,다사658419,"MULTIPOLYGON (((127.1132048378351 37.47569406833081, 127.113200192388 37.47659541805745, 127.1143311624927 37.47659911501141, 127.1143357943577 37.47569776516508, 127.1132048378351 37.47569406833081)))"
153,다사594432,"MULTIPOLYGON (((127.0407523671813 37.48715238266452, 127.040746849309 37.4880537222009, 127.0418779815652 37.48805811378539, 127.0418834858482 37.48715677410684, 127.0407523671813 37.48715238266452)))"
154,다사600450,"MULTIPOLYGON (((127.0474411917321 37.50340267460544, 127.0474357510352 37.50430401249581, 127.0485671294648 37.50430834162744, 127.0485725565614 37.50340700359696, 127.0474411917321 37.50340267460544)))"
155,다사582452,"MULTIPOLYGON (((127.027065295579 37.50512557044694, 127.0270596095734 37.50602690547795, 127.0281910107499 37.50603142993883, 127.0281966831542 37.50513009476138, 127.027065295579 37.50512557044694)))"
156,다사586440,"MULTIPOLYGON (((127.0316584070381 37.49432756450429, 127.0316527784468 37.49522890178208, 127.032784017455 37.49523338115873, 127.0327896324523 37.49433204373594, 127.0316584070381 37.49432756450429)))"
157,다사588435,"MULTIPOLYGON (((127.0339488613907 37.48982982222027, 127.0339432612348 37.4907311604806, 127.0350744327784 37.49073561747217, 127.0350800193433 37.48983427906757, 127.0339488613907 37.48982982222027)))"
158,다사587456,"MULTIPOLYGON (((127.0326997624773 37.50875342586989, 127.032694143477 37.5096547610752, 127.033825600322 37.50965923193483, 127.0338312057186 37.50875789658483, 127.0326997624773 37.50875342586989)))"
159,다사615446,"MULTIPOLYGON (((127.0644326337148 37.4998611105858, 127.0644273979554 37.50076245109516, 127.0655587255495 37.50076661715528, 127.0655639477109 37.49986527651108, 127.0644326337148 37.4998611105858)))"
160,다사614436,"MULTIPOLYGON (((127.0633538006674 37.49084352246778, 127.0633485536477 37.49174486422692, 127.0644797450562 37.49174903976932, 127.064484978484 37.49084769787503, 127.0633538006674 37.49084352246778)))"
161,다사605425,"MULTIPOLYGON (((127.0532322579359 37.48089070150476, 127.0532268912196 37.48179204355524, 127.0543579310263 37.48179631505149, 127.0543632841575 37.48089497286272, 127.0532322579359 37.48089070150476)))"
162,다사638415,"MULTIPOLYGON (((127.0906054177931 37.47201246807037, 127.0906005015825 37.47291381588316, 127.0917314131102 37.47291772882783, 127.0917363157413 37.47201638088835, 127.0906054177931 37.47201246807037)))"
163,다사587440,"MULTIPOLYGON (((127.0327896324523 37.49433204373594, 127.032784017455 37.49523338115873, 127.0339152567133 37.49523784970357, 127.0339208581166 37.49433651213613, 127.0327896324523 37.49433204373594)))"
164,다사592464,"MULTIPOLYGON (((127.0383125663974 37.51598635459555, 127.0383070134373 37.51688768941212, 127.0394385803767 37.51689210722819, 127.0394441197281 37.51599077226864, 127.0383125663974 37.51598635459555)))"
165,다사596465,"MULTIPOLYGON (((127.0428332826728 37.51690529563474, 127.0428277839024 37.51780663088252, 127.0439593654343 37.51781100547903, 127.0439648505955 37.51690967008967, 127.0428332826728 37.51690529563474)))"
166,다사630429,"MULTIPOLYGON (((127.0814878739292 37.48459961831417, 127.0814828459492 37.48550096316291, 127.0826139458829 37.48550496450785, 127.0826189602751 37.48460361952958, 127.0814878739292 37.48459961831417)))"
167,다사583461,"MULTIPOLYGON (((127.0281456224185 37.51324210636833, 127.0281399477398 37.51414344029824, 127.0292714716074 37.51414795523809, 127.0292771326794 37.51324662116206, 127.0281456224185 37.51324210636833)))"
168,다사617450,"MULTIPOLYGON (((127.0666744262939 37.50347479388643, 127.0666692168024 37.50437613411115, 127.0678005992592 37.50438027903963, 127.0678057951502 37.50347893868074, 127.0666744262939 37.50347479388643)))"
169,다사651409,"MULTIPOLYGON (((127.1053355416066 37.4666543910036, 127.1053308031961 37.4675557412661, 127.1064616360469 37.46755951277315, 127.1064663608813 37.46665816238854, 127.1053355416066 37.4666543910036)))"
170,다사587447,"MULTIPOLYGON (((127.0327503222189 37.50064140278519, 127.0327447054707 37.50154273923788, 127.0338760399041 37.50154720879532, 127.0338816430541 37.50064587219797, 127.0327503222189 37.50064140278519)))"
171,다사648433,"MULTIPOLYGON (((127.1018283269642 37.48827537119174, 127.1018235427146 37.48917671776496, 127.1029547009341 37.48918052469304, 127.1029594715933 37.48827917799657, 127.1018283269642 37.48827537119174)))"
172,다사611439,"MULTIPOLYGON (((127.0599444045294 37.49353495490362, 127.0599391160275 37.49443629583963, 127.0610703475123 37.49444050428251, 127.0610756224206 37.49353916321027, 127.0599444045294 37.49353495490362)))"
173,다사601448,"MULTIPOLYGON (((127.0485834100296 37.50160432712032, 127.0485779834164 37.5025056654279, 127.0497093348878 37.50250998344458, 127.049714747902 37.50160864499723, 127.0485834100296 37.50160432712032)))"
174,다사590459,"MULTIPOLYGON (((127.0360773576367 37.5114708120027, 127.0360717787021 37.51237214722526, 127.0372032771092 37.51237658600353, 127.0372088424383 37.5114752506373, 127.0360773576367 37.5114708120027)))"
175,다사591448,"MULTIPOLYGON (((127.0372700446994 37.50156055246199, 127.0372644820965 37.50246188935266, 127.0383958311235 37.50246631571623, 127.0384013801275 37.50156497868228, 127.0372700446994 37.50156055246199)))"
176,다사592439,"MULTIPOLYGON (((127.0384513100424 37.49345293914103, 127.0384457632625 37.49435427742211, 127.0395769901681 37.49435869166488, 127.0395825233546 37.49345735324091, 127.0384513100424 37.49345293914103)))"
177,다사598448,"MULTIPOLYGON (((127.045189397865 37.50159130848338, 127.0451839304548 37.50249264636958, 127.0463152811993 37.5024969968904, 127.0463207350105 37.50159565886338, 127.045189397865 37.50159130848338)))"
178,다사595439,"MULTIPOLYGON (((127.0418449507177 37.49346614894717, 127.0418394447182 37.49436748765586, 127.0429706723614 37.49437186940408, 127.0429761647674 37.49347053055355, 127.0418449507177 37.49346614894717)))"
179,다사649409,"MULTIPOLYGON (((127.1030739036907 37.46664681577063, 127.1030691381284 37.46754816578785, 127.1041999705564 37.46755195893765, 127.1042047225428 37.46665060879763, 127.1030739036907 37.46664681577063)))"
180,다사600442,"MULTIPOLYGON (((127.0474847085842 37.49619196649468, 127.0474792698256 37.49709330549344, 127.0486105394703 37.4970976335042, 127.0486159646335 37.49619629436535, 127.0474847085842 37.49619196649468)))"
181,다사589441,"MULTIPOLYGON (((127.0350464962211 37.4952423074166, 127.035040908163 37.49614364498974, 127.0361721615144 37.49614809201488, 127.0361777359778 37.49524675429777, 127.0350464962211 37.4952423074166)))"
182,다사586460,"MULTIPOLYGON (((127.0315457875648 37.51235428372728, 127.0315401539571 37.51325561823309, 127.0326716649727 37.51326010051039, 127.0326772849742 37.51235876585949, 127.0315457875648 37.51235428372728)))"
183,다사609438,"MULTIPOLYGON (((127.057687284907 37.49262516499548, 127.0576819694544 37.49352650579648, 127.0588131868738 37.4935307357657, 127.0588184887334 37.49262939482775, 127.057687284907 37.49262516499548)))"
184,다사597461,"MULTIPOLYGON (((127.043986788797 37.51330432714646, 127.0439813046131 37.51420566309013, 127.0451128319559 37.51421002628111, 127.045118302533 37.51330869019623, 127.043986788797 37.51330432714646)))"
185,다사583445,"MULTIPOLYGON (((127.0282363829107 37.49882074463816, 127.0282307122747 37.49972208078586, 127.0293620185079 37.49972659338821, 127.0293676755469 37.49882525709444, 127.0282363829107 37.49882074463816)))"
186,다사589438,"MULTIPOLYGON (((127.0350632589021 37.49253829386566, 127.0350576715906 37.49343963185454, 127.0361888841598 37.49344407844785, 127.0361944578785 37.49254274031503, 127.0350632589021 37.49253829386566)))"
187,다사642425,"MULTIPOLYGON (((127.0950803822212 37.48104153135114, 127.0950755181626 37.48194287828473, 127.0962065663883 37.48194674918876, 127.0962114168613 37.48104540212983, 127.0950803822212 37.48104153135114)))"
188,다사646409,"MULTIPOLYGON (((127.0996814484103 37.46663537176352, 127.0996766421202 37.46753672141019, 127.1008074739097 37.46754054702411, 127.1008122666238 37.46663919725357, 127.0996814484103 37.46663537176352)))"
189,다사592460,"MULTIPOLYGON (((127.0383347757643 37.51238101394328, 127.0383292237935 37.51328234931424, 127.039460736302 37.51328676655844, 127.0394662746666 37.51238543104454, 127.0383347757643 37.51238101394328)))"
190,다사585449,"MULTIPOLYGON (((127.030476393159 37.50243510364388, 127.0304707487115 37.50333643952896, 127.0316021098422 37.5033409310457, 127.0316077406902 37.50243959501522, 127.030476393159 37.50243510364388)))"
191,다사617441,"MULTIPOLYGON (((127.066721301277 37.49536272563169, 127.0667160938734 37.49626406710284, 127.0678473539483 37.49626821082401, 127.0678525477568 37.49536686921873, 127.066721301277 37.49536272563169)))"
192,다사610464,"MULTIPOLYGON (((127.0586805636067 37.51606421419695, 127.0586752556036 37.51696555153337, 127.0598068268917 37.51696977422338, 127.059812121286 37.5160684367503, 127.0586805636067 37.51606421419695)))"
193,다사651416,"MULTIPOLYGON (((127.1053023683013 37.47296383993582, 127.1052976284134 37.47386518922989, 127.1064285563128 37.47386896159183, 127.1064332826205 37.47296761217563, 127.1053023683013 37.47296383993582)))"
194,다사648404,"MULTIPOLYGON (((127.1019669775495 37.46213626037706, 127.1019621994754 37.46303761096287, 127.1030929638176 37.46304141431825, 127.1030977283188 37.46214006360928, 127.1019669775495 37.46213626037706)))"
195,다사590430,"MULTIPOLYGON (((127.0362390386913 37.485332030264, 127.0362334669584 37.48623336950536, 127.03736457105 37.48623780411894, 127.0373701291949 37.485336464734, 127.0362390386913 37.485332030264)))"
196,다사636425,"MULTIPOLYGON (((127.0882941789508 37.48101807932087, 127.0882892333791 37.48191942549521, 127.0894202802959 37.48192336136075, 127.089425212282 37.48102201505899, 127.0882941789508 37.48101807932087)))"
197,다사593471,"MULTIPOLYGON (((127.039405339086 37.52230011407502, 127.0393997980071 37.52320144806441, 127.0405314604705 37.52320585603866, 127.0405369879366 37.52230452190663, 127.039405339086 37.52230011407502)))"
198,다사651415,"MULTIPOLYGON (((127.1053071079782 37.47206249050341, 127.1053023683013 37.47296383993582, 127.1064332826205 37.47296761217563, 127.1064380087178 37.47206626262109, 127.1053071079782 37.47206249050341)))"
199,다사612462,"MULTIPOLYGON (((127.0609542400664 37.51426997282923, 127.0609489597513 37.51517131071567, 127.0620805042934 37.51517551145296, 127.0620857710008 37.51427417343055, 127.0609542400664 37.51426997282923)))"
200,다사604417,"MULTIPOLYGON (((127.0521442657398 37.47367567903949, 127.052138887355 37.47457702205936, 127.0532698182585 37.47458130327331, 127.053275183063 37.47367996011482, 127.0521442657398 37.47367567903949)))"
201,다사601439,"MULTIPOLYGON (((127.0486322386732 37.4934922761176, 127.0486268142349 37.49439361567206, 127.0497580433369 37.49439793243097, 127.0497634541816 37.49349659273679, 127.0486322386732 37.4934922761176)))"
202,다사586466,"MULTIPOLYGON (((127.0315119821544 37.51776228868302, 127.0315063470408 37.51866362235716, 127.0326379397059 37.51866810550491, 127.0326435612096 37.51776677168569, 127.0315119821544 37.51776228868302)))"
203,다사587434,"MULTIPOLYGON (((127.0328233171843 37.48892401628896, 127.0328177036874 37.48982535454325, 127.0339488613907 37.48982982222027, 127.0339544612972 37.48892848382135, 127.0328233171843 37.48892401628896)))"
204,다사596473,"MULTIPOLYGON (((127.0427892856503 37.52411597373663, 127.04278378492 37.52501730787572, 127.043915475348 37.52502168360493, 127.0439209624642 37.52412034932424, 127.0427892856503 37.52411597373663)))"
