,gid,2030val
6985,다사610392,0.0
6986,다사631400,0.0
6987,다사573452,0.0
6988,다사634390,0.0
6989,다사590393,0.0
6990,다사619384,0.0
6991,다사596375,0.0
6992,다사609394,0.0
6993,다사594420,0.0
6994,다사553421,0.0
6995,다사587411,0.0
6996,다사619393,0.0
6997,다사614400,0.0
6998,다사547417,0.0
6999,다사634400,0.0
7000,다사587426,0.0
7001,다사613410,0.0
7002,다사563413,0.0
7003,다사629409,0.0
7004,다사560439,0.0
7005,다사565443,0.0
7006,다사590399,0.0
7007,다사594392,0.0
7008,다사604398,0.0
7009,다사622407,0.0
7010,다사626409,0.0
7011,다사610373,0.0
7012,다사564451,0.0
7013,다사562463,0.0
7014,다사590412,0.0
7015,다사582412,0.0
7016,다사619381,0.0
7017,다사633397,0.0
7018,다사555446,0.0
7019,다사593409,0.0
7020,다사553460,0.0
7021,다사552446,0.0
7022,다사563450,0.0
7023,다사617379,0.0
7024,다사595377,0.0
7025,다사632414,0.0
7026,다사566414,0.0
7027,다사561466,0.0
7028,다사610402,0.0
7029,다사583430,0.0
7030,다사547414,0.0
7031,다사557456,0.0
7032,다사613376,0.0
7033,다사604387,0.0
7034,다사587421,0.0
7035,다사589426,0.0
7036,다사549459,0.0
7037,다사563448,0.0
7038,다사592391,0.0
7039,다사633391,0.0
7040,다사557466,0.0
7041,다사626412,0.0
7042,다사574416,0.0
7043,다사542442,0.0
7044,다사624410,0.0
7045,다사623412,0.0
7046,다사589401,0.0
7047,다사601410,0.0
7048,다사611399,0.0
7049,다사560449,0.0
7050,다사620375,0.0
7051,다사614408,0.0
7052,다사624387,0.0
7053,다사569408,0.0
7054,다사596398,0.0
7055,다사606382,0.0
7056,다사588429,0.0
7057,다사624385,0.0
7058,다사629391,0.0
7059,다사570410,0.0
7060,다사576459,0.0
7061,다사574421,0.0
7062,다사599406,0.0
7063,다사622377,0.0
7064,다사588410,0.0
7065,다사541425,0.0
7066,다사569413,0.0
7067,다사572400,0.0
7068,다사543444,0.0
7069,다사570418,0.0
7070,다사625381,0.0
7071,다사592405,0.0
7072,다사615383,0.0
7073,다사562467,0.0
7074,다사638399,0.0
7075,다사585426,0.0
7076,다사580424,0.0
7077,다사591401,0.0
7078,다사635392,0.0
7079,다사635386,0.0
7080,다사635394,0.0
7081,다사610368,0.0
7082,다사596408,0.0
7083,다사604388,0.0
7084,다사613396,0.0
7085,다사585413,0.0
7086,다사599369,0.0
7087,다사636395,0.0
7088,다사601411,0.0
7089,다사618393,0.0
7090,다사603394,0.0
7091,다사583412,0.0
7092,다사555414,0.0
7093,다사615377,0.0
7094,다사618398,0.0
7095,다사635401,0.0
7096,다사623391,0.0
7097,다사553413,0.0
7098,다사606368,0.0
7099,다사565405,0.0
7100,다사627410,0.0
7101,다사575421,0.0
7102,다사630404,0.0
7103,다사557438,0.0
7104,다사568438,0.0
7105,다사641402,0.0
7106,다사603374,0.0
7107,다사561409,0.0
7108,다사602389,0.0
7109,다사610391,0.0
7110,다사633402,0.0
7111,다사595392,0.0
7112,다사602396,0.0
7113,다사565400,0.0
7114,다사577397,0.0
7115,다사620381,0.0
7116,다사583434,0.0
7117,다사548459,0.0
7118,다사594395,0.0
7119,다사617409,0.0
7120,다사571406,0.0
7121,다사621390,0.0
7122,다사620377,0.0
7123,다사630399,0.0
7124,다사548413,0.0
7125,다사618390,0.0
7126,다사628418,0.0
7127,다사614388,0.0
7128,다사626408,0.0
7129,다사601392,0.0
7130,다사569444,0.0
7131,다사546415,0.0
7132,다사568424,0.0
7133,다사617369,0.0
7134,다사564464,0.0
7135,다사565422,0.0
7136,다사615405,0.0
7137,다사569416,0.0
7138,다사572428,0.0
7139,다사630380,0.0
7140,다사555404,0.0
7141,다사608372,0.0
7142,다사582434,0.0
7143,다사592385,0.0
7144,다사607406,0.0
7145,다사550409,0.0
7146,다사618388,0.0
7147,다사554415,0.0
7148,다사628401,0.0
7149,다사575424,0.0
7150,다사616403,0.0
7151,다사636405,0.0
7152,다사561410,0.0
7153,다사615381,0.0
7154,다사620412,0.0
7155,다사599386,0.0
7156,다사623387,0.0
7157,다사581442,0.0
7158,다사554405,0.0
7159,다사594407,0.0
7160,다사592394,0.0
7161,다사567422,0.0
7162,다사572411,0.0
7163,다사622376,0.0
7164,다사591378,0.0
7165,다사577422,0.0
7166,다사609368,0.0
7167,다사545420,0.0
7168,다사597404,0.0
7169,다사612369,0.0
7170,다사628385,0.0
7171,다사594409,0.0
7172,다사605397,0.0
7173,다사546444,0.0
7174,다사624415,0.0
7175,다사547407,0.0
7176,다사594394,0.0
7177,다사572472,0.0
7178,다사580443,0.0
7179,다사547415,0.0
7180,다사570415,0.0
7181,다사614399,0.0
7182,다사620414,0.0
7183,다사617388,0.0
7184,다사622409,0.0
7185,다사597382,0.0
7186,다사569469,0.0
7187,다사602387,0.0
7188,다사568403,0.0
7189,다사627393,0.0
7190,다사557414,0.0
7191,다사607377,0.0
7192,다사553445,0.0
7193,다사572404,0.0
7194,다사597380,0.0
7195,다사633400,0.0
7196,다사573469,0.0
7197,다사599370,0.0
7198,다사571472,0.0
7199,다사551402,0.0
7200,다사608384,0.0
7201,다사568410,0.0
7202,다사603403,0.0
7203,다사615410,0.0
7204,다사591423,0.0
7205,다사642398,0.0
7206,다사634392,0.0
7207,다사585411,0.0
7208,다사577409,0.0
7209,다사602406,0.0
7210,다사552416,0.0
7211,다사571425,0.0
7212,다사614403,0.0
7213,다사613384,0.0
7214,다사609405,0.0
7215,다사591388,0.0
7216,다사562453,0.0
7217,다사589400,0.0
7218,다사573422,0.0
7219,다사618389,0.0
7220,다사544445,0.0
7221,다사627415,0.0
7222,다사584428,0.0
7223,다사550459,0.0
7224,다사603397,0.0
7225,다사616412,0.0
7226,다사593392,0.0
7227,다사580418,0.0
7228,다사567413,0.0
7229,다사590416,0.0
7230,다사623409,0.0
7231,다사569453,0.0
7232,다사612393,0.0
7233,다사612390,0.0
7234,다사563412,0.0
7235,다사555461,0.0
7236,다사583403,0.0
7237,다사571465,0.0
7238,다사571416,0.0
7239,다사621400,0.0
7240,다사640397,0.0
7241,다사636389,0.0
7242,다사542420,0.0
7243,다사617376,0.0
7244,다사630417,0.0
7245,다사613401,0.0
7246,다사567473,0.0
7247,다사596403,0.0
7248,다사620388,0.0
7249,다사625391,0.0
7250,다사590389,0.0
7251,다사624394,0.0
7252,다사638401,0.0
7253,다사577398,0.0
7254,다사566400,0.0
7255,다사567472,0.0
7256,다사572420,0.0
7257,다사555465,0.0
7258,다사619380,0.0
7259,다사620371,0.0
7260,다사543414,0.0
7261,다사625392,0.0
7262,다사578409,0.0
7263,다사554414,0.0
7264,다사628412,0.0
7265,다사627385,0.0
7266,다사548457,0.0
7267,다사590397,0.0
7268,다사614376,0.0
7269,다사618399,0.0
7270,다사639400,0.0
7271,다사614409,0.0
7272,다사603372,0.0
7273,다사609403,0.0
7274,다사599372,0.0
7275,다사576444,0.0
7276,다사562405,0.0
7277,다사569415,0.0
7278,다사587409,0.0
7279,다사629408,0.0
7280,다사598371,0.0
7281,다사590405,0.0
7282,다사620413,0.0
7283,다사571411,0.0
7284,다사589429,0.0
7285,다사589416,0.0
7286,다사587431,0.0
7287,다사630384,0.0
7288,다사612379,0.0
7289,다사599375,0.0
7290,다사613382,0.0
7291,다사625409,0.0
7292,다사577413,0.0
7293,다사620401,0.0
7294,다사554412,0.0
7295,다사610408,0.0
7296,다사546456,0.0
7297,다사561467,0.0
7298,다사547427,0.0
7299,다사602379,0.0
7300,다사594400,0.0
7301,다사605384,0.0
7302,다사550408,0.0
7303,다사594430,0.0
7304,다사568442,0.0
7305,다사570396,0.0
7306,다사636398,0.0
7307,다사612406,0.0
7308,다사590414,0.0
7309,다사615412,0.0
7310,다사567402,0.0
7311,다사617382,0.0
7312,다사629417,0.0
7313,다사595400,0.0
7314,다사602415,0.0
7315,다사612382,0.0
7316,다사632419,0.0
7317,다사600396,0.0
7318,다사636407,0.0
7319,다사626405,0.0
7320,다사627389,0.0
7321,다사630415,0.0
7322,다사577411,0.0
7323,다사582427,0.0
7324,다사612374,0.0
7325,다사573414,0.0
7326,다사594398,0.0
7327,다사602385,0.0
7328,다사573410,0.0
7329,다사615407,0.0
7330,다사562446,0.0
7331,다사586410,0.0
7332,다사624381,0.0
7333,다사626398,0.0
7334,다사599407,0.0
7335,다사619403,0.0
7336,다사611404,0.0
7337,다사572410,0.0
7338,다사609402,0.0
7339,다사575398,0.0
7340,다사579431,0.0
7341,다사615378,0.0
7342,다사590413,0.0
7343,다사559468,0.0
7344,다사612375,0.0
7345,다사622412,0.0
7346,다사581433,0.0
7347,다사622402,0.0
7348,다사551451,0.0
7349,다사602384,0.0
7350,다사605369,0.0
7351,다사629389,0.0
7352,다사558459,0.0
7353,다사559467,0.0
7354,다사569402,0.0
7355,다사588400,0.0
7356,다사554419,0.0
7357,다사602378,0.0
7358,다사582403,0.0
7359,다사605407,0.0
7360,다사574470,0.0
7361,다사632410,0.0
7362,다사563415,0.0
7363,다사626386,0.0
7364,다사624392,0.0
7365,다사580450,0.0
7366,다사603400,0.0
7367,다사568422,0.0
7368,다사612377,0.0
7369,다사581420,0.0
7370,다사625386,0.0
7371,다사598384,0.0
7372,다사633414,0.0
7373,다사575417,0.0
7374,다사570452,0.0
7375,다사576420,0.0
7376,다사619400,0.0
7377,다사606398,0.0
7378,다사554463,0.0
7379,다사613379,0.0
7380,다사576422,0.0
7381,다사547406,0.0
7382,다사618406,0.0
7383,다사636397,0.0
7384,다사564452,0.0
7385,다사549417,0.0
7386,다사621386,0.0
7387,다사583416,0.0
7388,다사572425,0.0
7389,다사561443,0.0
7390,다사625390,0.0
7391,다사601387,0.0
7392,다사634387,0.0
7393,다사620398,0.0
7394,다사552409,0.0
7395,다사630409,0.0
7396,다사567451,0.0
7397,다사589394,0.0
7398,다사598374,0.0
7399,다사582402,0.0
7400,다사548427,0.0
7401,다사620376,0.0
7402,다사552404,0.0
7403,다사568416,0.0
7404,다사561424,0.0
7405,다사591398,0.0
7406,다사612402,0.0
7407,다사605393,0.0
7408,다사559431,0.0
7409,다사572407,0.0
7410,다사609411,0.0
7411,다사619378,0.0
7412,다사602411,0.0
7413,다사624417,0.0
7414,다사600381,0.0
7415,다사550413,0.0
7416,다사602393,0.0
7417,다사595394,0.0
7418,다사579399,0.0
7419,다사568402,0.0
7420,다사565441,0.0
7421,다사557452,0.0
7422,다사560425,0.0
7423,다사600404,0.0
7424,다사555410,0.0
7425,다사596397,0.0
7426,다사572440,0.0
7427,다사578441,0.0
7428,다사547455,0.0
7429,다사607378,0.0
7430,다사622400,0.0
7431,다사635393,0.0
7432,다사592407,0.0
7433,다사552462,0.0
7434,다사613390,0.0
7435,다사592417,0.0
7436,다사549404,0.0
7437,다사582422,0.0
7438,다사602376,0.0
7439,다사566418,0.0
7440,다사565420,0.0
7441,다사564470,0.0
7442,다사623385,0.0
7443,다사600401,0.0
7444,다사567417,0.0
7445,다사604385,0.0
7446,다사590387,0.0
7447,다사566439,0.0
7448,다사593389,0.0
7449,다사602375,0.0
7450,다사600382,0.0
7451,다사612389,0.0
7452,다사620406,0.0
7453,다사556419,0.0
7454,다사620404,0.0
7455,다사624401,0.0
7456,다사598400,0.0
7457,다사576425,0.0
7458,다사633404,0.0
7459,다사596392,0.0
7460,다사545453,0.0
7461,다사589424,0.0
7462,다사573413,0.0
7463,다사602372,0.0
7464,다사586407,0.0
7465,다사622403,0.0
7466,다사554462,0.0
7467,다사601406,0.0
7468,다사629381,0.0
7469,다사585408,0.0
7470,다사547413,0.0
7471,다사631413,0.0
7472,다사570440,0.0
7473,다사595397,0.0
7474,다사605392,0.0
7475,다사628384,0.0
7476,다사616370,0.0
7477,다사561413,0.0
7478,다사545419,0.0
7479,다사612385,0.0
7480,다사618379,0.0
7481,다사551414,0.0
7482,다사556437,0.0
7483,다사600389,0.0
7484,다사599373,0.0
7485,다사602391,0.0
7486,다사575465,0.0
7487,다사618401,0.0
7488,다사579409,0.0
7489,다사581400,0.0
7490,다사627391,0.0
7491,다사620384,0.0
7492,다사594377,0.0
7493,다사604400,0.0
7494,다사592381,0.0
7495,다사592409,0.0
7496,다사563416,0.0
7497,다사568444,0.0
7498,다사551410,0.0
7499,다사570423,0.0
7500,다사571461,0.0
7501,다사562451,0.0
7502,다사554455,0.0
7503,다사595384,0.0
7504,다사620389,0.0
7505,다사605374,0.0
7506,다사555455,0.0
7507,다사625411,0.0
7508,다사595415,0.0
7509,다사595388,0.0
7510,다사619410,0.0
7511,다사611406,0.0
7512,다사609393,0.0
7513,다사622413,0.0
7514,다사604374,0.0
7515,다사562410,0.0
7516,다사563440,0.0
7517,다사551457,0.0
7518,다사555409,0.0
7519,다사553408,0.0
7520,다사633393,0.0
7521,다사627392,0.0
7522,다사598398,0.0
7523,다사625400,0.0
7524,다사600370,0.0
7525,다사625414,0.0
7526,다사555417,0.0
7527,다사633413,0.0
7528,다사620378,0.0
7529,다사568415,0.0
7530,다사588426,0.0
7531,다사561456,0.0
7532,다사630414,0.0
7533,다사575425,0.0
7534,다사617405,0.0
7535,다사632392,0.0
7536,다사583409,0.0
7537,다사637393,0.0
7538,다사594406,0.0
7539,다사600371,0.0
7540,다사621411,0.0
7541,다사574412,0.0
7542,다사615401,0.0
7543,다사598378,0.0
7544,다사575411,0.0
7545,다사552451,0.0
7546,다사626401,0.0
7547,다사604366,0.0
7548,다사618372,0.0
7549,다사573404,0.0
7550,다사567405,0.0
7551,다사566415,0.0
7552,다사599391,0.0
7553,다사605411,0.0
7554,다사574405,0.0
7555,다사563410,0.0
7556,다사575416,0.0
7557,다사553458,0.0
7558,다사637407,0.0
7559,다사550455,0.0
7560,다사565398,0.0
7561,다사571460,0.0
7562,다사540452,0.0
7563,다사628405,0.0
7564,다사542451,0.0
7565,다사541424,0.0
7566,다사592393,0.0
7567,다사550460,0.0
7568,다사587430,0.0
7569,다사575415,0.0
7570,다사633398,0.0
7571,다사553462,0.0
7572,다사569439,0.0
7573,다사612398,0.0
7574,다사617384,0.0
7575,다사624383,0.0
7576,다사566408,0.0
7577,다사596378,0.0
7578,다사622388,0.0
7579,다사632418,0.0
7580,다사594403,0.0
7581,다사594390,0.0
7582,다사561415,0.0
7583,다사560465,0.0
7584,다사580429,0.0
7585,다사553405,0.0
7586,다사607403,0.0
7587,다사595382,0.0
7588,다사610379,0.0
7589,다사620395,0.0
7590,다사550449,0.0
7591,다사611410,0.0
7592,다사604394,0.0
7593,다사576461,0.0
7594,다사597390,0.0
7595,다사603366,0.0
7596,다사619401,0.0
7597,다사604392,0.0
7598,다사595380,0.0
7599,다사550456,0.0
7600,다사580399,0.0
7601,다사544413,0.0
7602,다사557454,0.0
7603,다사608378,0.0
7604,다사562404,0.0
7605,다사569423,0.0
7606,다사639404,0.0
7607,다사615371,0.0
7608,다사597378,0.0
7609,다사563445,0.0
7610,다사626382,0.0
7611,다사572419,0.0
7612,다사562471,0.0
7613,다사552454,0.0
7614,다사621387,0.0
7615,다사574409,0.0
7616,다사588414,0.0
7617,다사570441,0.0
7618,다사612405,0.0
7619,다사584424,0.0
7620,다사553463,0.0
7621,다사553461,0.0
7622,다사554458,0.0
7623,다사577427,0.0
7624,다사549445,0.0
7625,다사547411,0.0
7626,다사589395,0.0
7627,다사609375,0.0
7628,다사567442,0.0
7629,다사607404,0.0
7630,다사612404,0.0
7631,다사564471,0.0
7632,다사597379,0.0
7633,다사620380,0.0
7634,다사579419,0.0
7635,다사562468,0.0
7636,다사567418,0.0
7637,다사625388,0.0
7638,다사595399,0.0
7639,다사563418,0.0
7640,다사561457,0.0
7641,다사571410,0.0
7642,다사580407,0.0
7643,다사583417,0.0
7644,다사627381,0.0
7645,다사630402,0.0
7646,다사618413,0.0
7647,다사623399,0.0
7648,다사602386,0.0
7649,다사556409,0.0
7650,다사558467,0.0
7651,다사548454,0.0
7652,다사641401,0.0
7653,다사585419,0.0
7654,다사564404,0.0
7655,다사616376,0.0
7656,다사592429,0.0
7657,다사608373,0.0
7658,다사625384,0.0
7659,다사612386,0.0
7660,다사570436,0.0
7661,다사637396,0.0
7662,다사603368,0.0
7663,다사563407,0.0
7664,다사635397,0.0
7665,다사630386,0.0
7666,다사560447,0.0
7667,다사584427,0.0
7668,다사577412,0.0
7669,다사590386,0.0
7670,다사624404,0.0
7671,다사593410,0.0
7672,다사550412,0.0
7673,다사559413,0.0
7674,다사606369,0.0
7675,다사562464,0.0
7676,다사564460,0.0
7677,다사632407,0.0
7678,다사635395,0.0
7679,다사551446,0.0
7680,다사624384,0.0
7681,다사627388,0.0
7682,다사581428,0.0
7683,다사556447,0.0
7684,다사542438,0.0
7685,다사606409,0.0
7686,다사587415,0.0
7687,다사564467,0.0
7688,다사640398,0.0
7689,다사551403,0.0
7690,다사611377,0.0
7691,다사566417,0.0
7692,다사576442,0.0
7693,다사600393,0.0
7694,다사639396,0.0
7695,다사619404,0.0
7696,다사617370,0.0
7697,다사636409,0.0
7698,다사546454,0.0
7699,다사635412,0.0
7700,다사610389,0.0
7701,다사631390,0.0
7702,다사556460,0.0
7703,다사547453,0.0
7704,다사591385,0.0
7705,다사620382,0.0
7706,다사582424,0.0
7707,다사596426,0.0
7708,다사617389,0.0
7709,다사590408,0.0
7710,다사564418,0.0
7711,다사605391,0.0
7712,다사553411,0.0
7713,다사590406,0.0
7714,다사632395,0.0
7715,다사618412,0.0
7716,다사569461,0.0
7717,다사596406,0.0
7718,다사584410,0.0
7719,다사573406,0.0
7720,다사619394,0.0
7721,다사568396,0.0
7722,다사618382,0.0
7723,다사612368,0.0
7724,다사601373,0.0
7725,다사561446,0.0
7726,다사599376,0.0
7727,다사608377,0.0
7728,다사605388,0.0
7729,다사568443,0.0
7730,다사606397,0.0
7731,다사564443,0.0
7732,다사575422,0.0
7733,다사607409,0.0
7734,다사575420,0.0
7735,다사612373,0.0
7736,다사595385,0.0
7737,다사599379,0.0
7738,다사618404,0.0
7739,다사593384,0.0
7740,다사608408,0.0
7741,다사612411,0.0
7742,다사612410,0.0
7743,다사584425,0.0
7744,다사611401,0.0
7745,다사553457,0.0
7746,다사578454,0.0
7747,다사583418,0.0
7748,다사590410,0.0
7749,다사610385,0.0
7750,다사559469,0.0
7751,다사562436,0.0
7752,다사568411,0.0
7753,다사616408,0.0
7754,다사609409,0.0
7755,다사596399,0.0
7756,다사551408,0.0
7757,다사610393,0.0
7758,다사603381,0.0
7759,다사580419,0.0
7760,다사588423,0.0
7761,다사563405,0.0
7762,다사547458,0.0
7763,다사616399,0.0
7764,다사621414,0.0
7765,다사579434,0.0
7766,다사617385,0.0
7767,다사630406,0.0
7768,다사627418,0.0
7769,다사561437,0.0
7770,다사608381,0.0
7771,다사602398,0.0
7772,다사612387,0.0
7773,다사610405,0.0
7774,다사609404,0.0
7775,다사558462,0.0
7776,다사566459,0.0
7777,다사561433,0.0
7778,다사569442,0.0
7779,다사599397,0.0
7780,다사628402,0.0
7781,다사613411,0.0
7782,다사592399,0.0
7783,다사592421,0.0
7784,다사616377,0.0
7785,다사589410,0.0
7786,다사553416,0.0
7787,다사611386,0.0
7788,다사634410,0.0
7789,다사608406,0.0
7790,다사566406,0.0
7791,다사624402,0.0
7792,다사591393,0.0
7793,다사560438,0.0
7794,다사592378,0.0
7795,다사578417,0.0
7796,다사618377,0.0
7797,다사578437,0.0
7798,다사601407,0.0
7799,다사565413,0.0
7800,다사634412,0.0
7801,다사553410,0.0
7802,다사541421,0.0
7803,다사622383,0.0
7804,다사602371,0.0
7805,다사565430,0.0
7806,다사613405,0.0
7807,다사558463,0.0
7808,다사563420,0.0
7809,다사557455,0.0
7810,다사586412,0.0
7811,다사590401,0.0
7812,다사602408,0.0
7813,다사560464,0.0
7814,다사624390,0.0
7815,다사590404,0.0
7816,다사620394,0.0
7817,다사561463,0.0
7818,다사601380,0.0
7819,다사557416,0.0
7820,다사562444,0.0
7821,다사613398,0.0
7822,다사594384,0.0
7823,다사557458,0.0
7824,다사616406,0.0
7825,다사631402,0.0
7826,다사581436,0.0
7827,다사579427,0.0
7828,다사574410,0.0
7829,다사609382,0.0
7830,다사598396,0.0
7831,다사564469,0.0
7832,다사550454,0.0
7833,다사593402,0.0
7834,다사557465,0.0
7835,다사636408,0.0
7836,다사619372,0.0
7837,다사611393,0.0
7838,다사579450,0.0
7839,다사592388,0.0
7840,다사593401,0.0
7841,다사618370,0.0
7842,다사556461,0.0
7843,다사563452,0.0
7844,다사570421,0.0
7845,다사570416,0.0
7846,다사597377,0.0
7847,다사595387,0.0
7848,다사605372,0.0
7849,다사569407,0.0
7850,다사574415,0.0
7851,다사586411,0.0
7852,다사606388,0.0
7853,다사640396,0.0
7854,다사545414,0.0
7855,다사628388,0.0
7856,다사570422,0.0
7857,다사563472,0.0
7858,다사626418,0.0
7859,다사603401,0.0
7860,다사551462,0.0
7861,다사567409,0.0
7862,다사631383,0.0
7863,다사589381,0.0
7864,다사632411,0.0
7865,다사547404,0.0
7866,다사569420,0.0
7867,다사556415,0.0
7868,다사627417,0.0
7869,다사591424,0.0
7870,다사605376,0.0
7871,다사567469,0.0
7872,다사555458,0.0
7873,다사626413,0.0
7874,다사615408,0.0
7875,다사552417,0.0
7876,다사592396,0.0
7877,다사621375,0.0
7878,다사634403,0.0
7879,다사566452,0.0
7880,다사564441,0.0
7881,다사589427,0.0
7882,다사617391,0.0
7883,다사637399,0.0
7884,다사559434,0.0
7885,다사584409,0.0
7886,다사554417,0.0
7887,다사605386,0.0
7888,다사555418,0.0
7889,다사546430,0.0
7890,다사571408,0.0
7891,다사636394,0.0
7892,다사612391,0.0
7893,다사597403,0.0
7894,다사631417,0.0
7895,다사599381,0.0
7896,다사566421,0.0
7897,다사582437,0.0
7898,다사564413,0.0
7899,다사564446,0.0
7900,다사621409,0.0
7901,다사547454,0.0
7902,다사622396,0.0
7903,다사605380,0.0
7904,다사612400,0.0
7905,다사619368,0.0
7906,다사601389,0.0
7907,다사584421,0.0
7908,다사579418,0.0
7909,다사617386,0.0
7910,다사599388,0.0
7911,다사619406,0.0
7912,다사567410,0.0
7913,다사564437,0.0
7914,다사566404,0.0
7915,다사580432,0.0
7916,다사594387,0.0
7917,다사552410,0.0
7918,다사554411,0.0
7919,다사553450,0.0
7920,다사603370,0.0
7921,다사631391,0.0
7922,다사577458,0.0
7923,다사548455,0.0
7924,다사554456,0.0
7925,다사558458,0.0
7926,다사551456,0.0
7927,다사565414,0.0
7928,다사579451,0.0
7929,다사541451,0.0
7930,다사572448,0.0
7931,다사601374,0.0
7932,다사550404,0.0
7933,다사581418,0.0
7934,다사542441,0.0
7935,다사628387,0.0
7936,다사590383,0.0
7937,다사574417,0.0
7938,다사626415,0.0
7939,다사581437,0.0
7940,다사606407,0.0
7941,다사618385,0.0
7942,다사555419,0.0
7943,다사563463,0.0
7944,다사572436,0.0
7945,다사570412,0.0
7946,다사603367,0.0
7947,다사610383,0.0
7948,다사569424,0.0
7949,다사565466,0.0
7950,다사557420,0.0
7951,다사616372,0.0
7952,다사561460,0.0
7953,다사621383,0.0
7954,다사636391,0.0
7955,다사588424,0.0
7956,다사594375,0.0
7957,다사542450,0.0
7958,다사596395,0.0
7959,다사623397,0.0
7960,다사562452,0.0
7961,다사614406,0.0
7962,다사560445,0.0
7963,다사556416,0.0
7964,다사574411,0.0
7965,다사556454,0.0
7966,다사619412,0.0
7967,다사597395,0.0
7968,다사582401,0.0
7969,다사634407,0.0
7970,다사580442,0.0
7971,다사594388,0.0
7972,다사606370,0.0
7973,다사607381,0.0
7974,다사593399,0.0
7975,다사602409,0.0
7976,다사551449,0.0
7977,다사571428,0.0
7978,다사617401,0.0
7979,다사566473,0.0
7980,다사596421,0.0
7981,다사631405,0.0
7982,다사574419,0.0
7983,다사549456,0.0
7984,다사602373,0.0
7985,다사629382,0.0
7986,다사556422,0.0
7987,다사552458,0.0
7988,다사617406,0.0
7989,다사591392,0.0
7990,다사588402,0.0
7991,다사598392,0.0
7992,다사636387,0.0
7993,다사615373,0.0
7994,다사553446,0.0
7995,다사617383,0.0
7996,다사629390,0.0
7997,다사585420,0.0
7998,다사606377,0.0
7999,다사574403,0.0
8000,다사601403,0.0
8001,다사606399,0.0
8002,다사599400,0.0
8003,다사541452,0.0
8004,다사632390,0.0
8005,다사610411,0.0
8006,다사586413,0.0
8007,다사566399,0.0
8008,다사595375,0.0
8009,다사606379,0.0
8010,다사618396,0.0
8011,다사595422,0.0
8012,다사635388,0.0
8013,다사600368,0.0
8014,다사556418,0.0
8015,다사584414,0.0
8016,다사639403,0.0
8017,다사582430,0.0
8018,다사565410,0.0
8019,다사631414,0.0
8020,다사564416,0.0
8021,다사628408,0.0
8022,다사595378,0.0
8023,다사593387,0.0
8024,다사578407,0.0
8025,다사569401,0.0
8026,다사560442,0.0
8027,다사552456,0.0
8028,다사587420,0.0
8029,다사622404,0.0
8030,다사548403,0.0
8031,다사556453,0.0
8032,다사566472,0.0
8033,다사616387,0.0
8034,다사594383,0.0
8035,다사614380,0.0
8036,다사618384,0.0
8037,다사610406,0.0
8038,다사562469,0.0
8039,다사562407,0.0
8040,다사567470,0.0
8041,다사588427,0.0
8042,다사541417,0.0
8043,다사563414,0.0
8044,다사563404,0.0
8045,다사582445,0.0
8046,다사617400,0.0
8047,다사630385,0.0
8048,다사561438,0.0
8049,다사543449,0.0
8050,다사608369,0.0
8051,다사581424,0.0
8052,다사563464,0.0
8053,다사561448,0.0
8054,다사599390,0.0
8055,다사577444,0.0
8056,다사595414,0.0
8057,다사557419,0.0
8058,다사548412,0.0
8059,다사595391,0.0
8060,다사617371,0.0
8061,다사556413,0.0
8062,다사575419,0.0
8063,다사604367,0.0
8064,다사610375,0.0
8065,다사560468,0.0
8066,다사555452,0.0
8067,다사629400,0.0
8068,다사598391,0.0
8069,다사634409,0.0
8070,다사619414,0.0
8071,다사627416,0.0
8072,다사584406,0.0
8073,다사604399,0.0
8074,다사563471,0.0
8075,다사641400,0.0
8076,다사563409,0.0
8077,다사580410,0.0
8078,다사563460,0.0
8079,다사633403,0.0
8080,다사566409,0.0
8081,다사627401,0.0
8082,다사577414,0.0
8083,다사595398,0.0
8084,다사616409,0.0
8085,다사626399,0.0
8086,다사591421,0.0
8087,다사553417,0.0
8088,다사608407,0.0
8089,다사599398,0.0
8090,다사610382,0.0
8091,다사624400,0.0
8092,다사626397,0.0
8093,다사605382,0.0
8094,다사608374,0.0
8095,다사582410,0.0
8096,다사601405,0.0
8097,다사582414,0.0
8098,다사564428,0.0
8099,다사605399,0.0
8100,다사566403,0.0
8101,다사637403,0.0
8102,다사585409,0.0
8103,다사576399,0.0
8104,다사593377,0.0
8105,다사591384,0.0
8106,다사623404,0.0
8107,다사572435,0.0
8108,다사623393,0.0
8109,다사620387,0.0
8110,다사560441,0.0
8111,다사598388,0.0
8112,다사626387,0.0
8113,다사614411,0.0
8114,다사635402,0.0
8115,다사588379,0.0
8116,다사582444,0.0
8117,다사587403,0.0
8118,다사579423,0.0
8119,다사627411,0.0
8120,다사558428,0.0
8121,다사588415,0.0
8122,다사592386,0.0
8123,다사600380,0.0
8124,다사598397,0.0
8125,다사613373,0.0
8126,다사576413,0.0
8127,다사631406,0.0
8128,다사562409,0.0
8129,다사632417,0.0
8130,다사572409,0.0
8131,다사619386,0.0
8132,다사617387,0.0
8133,다사575397,0.0
8134,다사617398,0.0
8135,다사556426,0.0
8136,다사569460,0.0
8137,다사615369,0.0
8138,다사625405,0.0
8139,다사621389,0.0
8140,다사570402,0.0
8141,다사636402,0.0
8142,다사566468,0.0
8143,다사598386,0.0
8144,다사565403,0.0
8145,다사542415,0.0
8146,다사567431,0.0
8147,다사637406,0.0
8148,다사629398,0.0
8149,다사575404,0.0
8150,다사619392,0.0
