,gid,TL_cnt
1178,다사631425,1
1179,다사631427,2
1180,다사631429,2
1181,다사631436,1
1182,다사632430,4
1183,다사632437,2
1184,다사632438,3
1185,다사633427,1
1186,다사634408,1
1187,다사634429,4
1188,다사635414,1
1189,다사636436,1
1190,다사637429,5
1191,다사638438,2
1192,다사639424,2
1193,다사640409,2
1194,다사641426,1
1195,다사641428,1
1196,다사643409,2
1197,다사643430,6
1198,다사644432,1
1199,다사645410,1
1200,다사645416,2
1201,다사646409,1
1202,다사647405,1
1203,다사647408,2
1204,다사647409,1
1205,다사647410,1
1206,다사647434,2
1207,다사648415,1
1208,다사648417,1
1209,다사648432,13
1210,다사649405,1
1211,다사649416,2
1212,다사649417,1
1213,다사649418,2
1214,다사649425,1
1215,다사649431,17
1216,다사649433,6
1217,다사649435,1
1218,다사650410,1
1219,다사650415,1
1220,다사650417,3
1221,다사650433,1
1222,다사651413,1
1223,다사651417,2
1224,다사652406,3
1225,다사652414,1
1226,다사652418,1
1227,다사654407,2
1228,다사656419,2
1229,다사662413,2
1230,다사663408,1
1231,다사663409,1
1232,다사663411,1
