,gid,TL_cnt
1071,다사587469,2
1072,다사587470,4
1073,다사587471,1
1074,다사587473,1
1075,다사587476,1
1076,다사587478,1
1077,다사588405,1
1078,다사588406,1
1079,다사588407,1
1080,다사588408,1
1081,다사588409,1
1082,다사588418,1
1083,다사588427,2
1084,다사588428,12
1085,다사588429,7
1086,다사588430,4
1087,다사588431,1
1088,다사588432,2
1089,다사588434,2
1090,다사588435,1
1091,다사588436,6
1092,다사588437,2
1093,다사588438,1
1094,다사588439,4
1095,다사588440,14
1096,다사588441,2
1097,다사588442,2
1098,다사588443,2
1099,다사588444,2
1100,다사588445,7
1101,다사588447,2
1102,다사588450,1
1103,다사588452,3
1104,다사588454,3
1105,다사588455,13
1106,다사588456,2
1107,다사588457,3
1108,다사588458,3
1109,다사588459,4
1110,다사588460,5
1111,다사588461,1
1112,다사588462,4
1113,다사588464,4
1114,다사588468,3
1115,다사588470,2
1116,다사588471,5
1117,다사588472,3
1118,다사588473,1
1119,다사588474,4
1120,다사588475,6
1121,다사588476,7
1122,다사588477,4
1123,다사588478,6
1124,다사589403,12
1125,다사589404,1
1126,다사589408,1
1127,다사589418,2
1128,다사589419,2
1129,다사589420,1
1130,다사589428,4
1131,다사589429,6
1132,다사589430,3
1133,다사589431,7
1134,다사589435,2
1135,다사589436,4
1136,다사589437,1
1137,다사589438,13
1138,다사589439,3
1139,다사589440,7
1140,다사589441,6
1141,다사589442,2
1142,다사589443,2
1143,다사589444,1
1144,다사589445,3
1145,다사589446,1
1146,다사589447,8
1147,다사589448,12
1148,다사589449,3
1149,다사589450,7
1150,다사589451,5
1151,다사589452,3
1152,다사589453,12
1153,다사589454,8
1154,다사589455,11
1155,다사589456,4
1156,다사589457,5
1157,다사589458,3
1158,다사589459,1
1159,다사589460,2
1160,다사589462,2
1161,다사589463,1
1162,다사589464,2
1163,다사589465,4
1164,다사589466,1
1165,다사589468,3
1166,다사589469,2
1167,다사589470,1
1168,다사589471,1
1169,다사589472,5
1170,다사589474,2
1171,다사589475,5
1172,다사589476,6
1173,다사589477,4
1174,다사589478,1
1175,다사589481,1
1176,다사590400,1
1177,다사590404,4
1178,다사590405,1
1179,다사590416,1
1180,다사590418,3
1181,다사590419,2
1182,다사590420,6
1183,다사590421,2
1184,다사590426,3
1185,다사590427,1
1186,다사590428,2
1187,다사590429,3
1188,다사590430,5
1189,다사590431,1
1190,다사590432,4
1191,다사590434,2
1192,다사590435,1
1193,다사590436,3
1194,다사590437,3
1195,다사590438,4
1196,다사590439,4
1197,다사590440,2
1198,다사590441,4
1199,다사590442,4
1200,다사590443,6
1201,다사590444,5
1202,다사590445,4
