,gid,TL_cnt
868,다사580469,2
869,다사580470,3
870,다사580471,3
871,다사580472,3
872,다사580474,4
873,다사580475,3
874,다사580480,1
875,다사581408,1
876,다사581411,1
877,다사581416,1
878,다사581430,1
879,다사581431,6
880,다사581432,3
881,다사581435,3
882,다사581437,1
883,다사581440,1
884,다사581441,1
885,다사581442,7
886,다사581444,7
887,다사581445,2
888,다사581446,8
889,다사581447,8
890,다사581448,10
891,다사581449,5
892,다사581450,2
893,다사581451,2
894,다사581452,6
895,다사581453,1
896,다사581454,12
897,다사581456,8
898,다사581457,6
899,다사581459,4
900,다사581460,3
901,다사581461,2
902,다사581466,2
903,다사581467,1
904,다사581468,1
905,다사581469,6
906,다사581470,4
907,다사581471,5
908,다사581472,4
909,다사581473,1
910,다사581474,5
911,다사582408,2
912,다사582411,1
913,다사582420,2
914,다사582430,1
915,다사582432,3
916,다사582433,2
917,다사582438,1
918,다사582439,4
919,다사582440,6
920,다사582441,5
921,다사582442,12
922,다사582444,111
923,다사582445,5
924,다사582446,4
925,다사582447,3
926,다사582449,5
927,다사582450,1
928,다사582452,1
929,다사582453,7
930,다사582454,4
931,다사582455,2
932,다사582456,2
933,다사582457,5
934,다사582459,6
935,다사582460,6
936,다사582461,7
937,다사582462,3
938,다사582465,2
939,다사582466,7
940,다사582467,3
941,다사582468,5
942,다사582469,4
943,다사582470,11
944,다사582471,7
945,다사582472,9
946,다사582473,4
947,다사582474,4
948,다사582475,9
949,다사582476,144
950,다사582480,1
951,다사582481,1
952,다사582483,1
953,다사583406,1
954,다사583414,1
955,다사583429,6
956,다사583430,1
957,다사583431,2
958,다사583432,1
959,다사583433,3
960,다사583436,9
961,다사583437,10
962,다사583438,11
963,다사583439,1
964,다사583440,8
965,다사583441,5
966,다사583442,2
967,다사583443,10
968,다사583444,26
969,다사583445,1
970,다사583446,1
971,다사583448,2
972,다사583450,1
973,다사583452,4
974,다사583453,3
975,다사583454,5
976,다사583455,2
977,다사583457,2
978,다사583458,1
979,다사583459,2
980,다사583460,4
981,다사583461,2
982,다사583462,1
983,다사583464,1
984,다사583465,6
985,다사583466,4
986,다사583467,2
987,다사583468,2
988,다사583469,4
989,다사583470,3
990,다사583471,4
991,다사583472,6
992,다사583474,1
993,다사583475,8
994,다사583476,2
995,다사583482,26
996,다사583483,6
997,다사584420,1
998,다사584428,2
999,다사584429,1
1000,다사584430,6
1001,다사584431,2
1002,다사584433,4
1003,다사584434,1
1004,다사584435,4
1005,다사584436,4
1006,다사584438,1
1007,다사584439,3
1008,다사584440,6
1009,다사584441,15
1010,다사584442,5
1011,다사584443,7
1012,다사584444,2
1013,다사584445,4
1014,다사584449,1
1015,다사584451,1
1016,다사584452,1
1017,다사584453,2
1018,다사584456,1
1019,다사584457,3
1020,다사584459,1
1021,다사584460,7
1022,다사584461,2
1023,다사584462,4
1024,다사584463,2
1025,다사584464,2
1026,다사584465,1
1027,다사584466,5
1028,다사584467,4
1029,다사584469,5
1030,다사584470,5
1031,다사584471,6
1032,다사584472,6
1033,다사584473,1
1034,다사584474,1
1035,다사584475,4
1036,다사584476,6
1037,다사584477,7
1038,다사584481,11
1039,다사584482,8
1040,다사585417,2
1041,다사585429,4
1042,다사585430,5
1043,다사585431,3
1044,다사585432,1
1045,다사585433,2
1046,다사585434,4
1047,다사585435,3
1048,다사585436,3
1049,다사585437,19
1050,다사585438,2
1051,다사585439,6
1052,다사585440,7
1053,다사585441,1
1054,다사585442,9
1055,다사585443,9
1056,다사585444,4
1057,다사585445,2
1058,다사585446,1
1059,다사585447,1
1060,다사585448,1
1061,다사585449,2
1062,다사585450,1
1063,다사585452,3
1064,다사585454,1
1065,다사585455,4
1066,다사585457,1
1067,다사585460,8
1068,다사585461,4
1069,다사585462,10
1070,다사585463,8
1071,다사585465,2
1072,다사585466,8
1073,다사585467,5
1074,다사585468,5
1075,다사585469,5
1076,다사585470,15
1077,다사585471,7
1078,다사585472,13
1079,다사585473,4
1080,다사585474,8
1081,다사585475,5
1082,다사585476,12
1083,다사585477,15
1084,다사585480,4
1085,다사586412,1
1086,다사586417,1
1087,다사586418,1
1088,다사586429,3
1089,다사586430,12
1090,다사586431,3
1091,다사586432,4
1092,다사586433,5
1093,다사586434,1
1094,다사586435,5
1095,다사586436,13
1096,다사586437,12
1097,다사586439,7
1098,다사586440,1
1099,다사586441,1
1100,다사586442,1
1101,다사586443,1
1102,다사586444,1
1103,다사586445,4
1104,다사586446,4
1105,다사586447,2
1106,다사586448,2
1107,다사586449,1
1108,다사586451,2
1109,다사586454,8
1110,다사586455,1
1111,다사586456,9
1112,다사586457,7
1113,다사586458,5
1114,다사586460,4
1115,다사586461,7
1116,다사586462,2
1117,다사586463,3
1118,다사586464,1
1119,다사586465,7
1120,다사586466,2
1121,다사586467,2
1122,다사586468,4
1123,다사586469,6
1124,다사586470,6
1125,다사586471,10
1126,다사586472,5
1127,다사586473,3
1128,다사586475,1
1129,다사586477,6
1130,다사586478,2
1131,다사586482,1
1132,다사587418,2
1133,다사587429,1
1134,다사587430,3
1135,다사587431,8
1136,다사587433,3
1137,다사587434,4
1138,다사587435,7
1139,다사587436,1
1140,다사587437,2
1141,다사587439,19
1142,다사587440,6
1143,다사587441,4
1144,다사587442,1
1145,다사587443,4
1146,다사587444,4
1147,다사587445,4
1148,다사587446,2
1149,다사587447,5
1150,다사587448,6
1151,다사587452,3
1152,다사587453,6
1153,다사587454,3
1154,다사587455,3
1155,다사587456,3
1156,다사587457,3
1157,다사587458,7
1158,다사587459,1
1159,다사587460,2
1160,다사587461,5
1161,다사587462,4
1162,다사587463,4
1163,다사587464,5
1164,다사587465,3
1165,다사587468,6
1166,다사587469,2
1167,다사587470,4
1168,다사587471,3
1169,다사587472,3
1170,다사587474,2
1171,다사587475,4
1172,다사587476,1
1173,다사587477,3
1174,다사587478,12
1175,다사588403,3
1176,다사588407,2
1177,다사588408,1
1178,다사588409,1
1179,다사588411,1
1180,다사588423,1
1181,다사588427,3
1182,다사588428,43
1183,다사588429,7
1184,다사588430,10
1185,다사588431,1
1186,다사588433,2
1187,다사588434,3
1188,다사588435,9
1189,다사588436,9
1190,다사588437,4
1191,다사588438,2
1192,다사588439,9
1193,다사588440,21
1194,다사588441,8
1195,다사588442,5
1196,다사588444,2
1197,다사588445,1
1198,다사588446,1
1199,다사588447,3
1200,다사588448,2
1201,다사588449,2
1202,다사588450,1
1203,다사588451,3
1204,다사588452,1
1205,다사588453,3
1206,다사588454,8
1207,다사588455,7
1208,다사588456,6
1209,다사588457,6
1210,다사588458,1
1211,다사588459,6
1212,다사588460,2
1213,다사588461,1
1214,다사588462,6
1215,다사588464,6
1216,다사588467,4
1217,다사588468,8
1218,다사588470,5
1219,다사588471,7
1220,다사588474,2
1221,다사588475,5
1222,다사588476,5
1223,다사588477,12
1224,다사588478,1
1225,다사589403,17
1226,다사589404,1
1227,다사589405,2
1228,다사589407,1
1229,다사589408,1
1230,다사589417,2
1231,다사589418,4
1232,다사589419,3
1233,다사589427,1
1234,다사589428,2
1235,다사589429,7
1236,다사589430,4
1237,다사589431,6
1238,다사589432,2
1239,다사589435,8
1240,다사589436,8
1241,다사589438,8
1242,다사589439,4
1243,다사589440,5
1244,다사589441,3
1245,다사589442,1
1246,다사589443,3
1247,다사589444,1
1248,다사589445,4
1249,다사589446,3
1250,다사589447,6
1251,다사589448,8
1252,다사589449,2
1253,다사589450,9
1254,다사589451,14
1255,다사589452,2
1256,다사589453,4
1257,다사589454,6
1258,다사589455,8
1259,다사589456,5
1260,다사589457,6
1261,다사589458,3
1262,다사589459,5
1263,다사589462,2
1264,다사589463,3
1265,다사589464,3
1266,다사589465,1
1267,다사589467,1
1268,다사589468,1
1269,다사589469,2
1270,다사589470,1
1271,다사589471,14
1272,다사589472,9
1273,다사589474,2
1274,다사589475,8
1275,다사589476,8
1276,다사589477,2
1277,다사589478,3
1278,다사589481,4
1279,다사590400,22
1280,다사590404,72
1281,다사590418,1
1282,다사590419,4
1283,다사590420,1
1284,다사590421,2
1285,다사590422,1
1286,다사590427,1
1287,다사590428,1
1288,다사590429,7
1289,다사590430,8
1290,다사590431,2
1291,다사590432,3
1292,다사590434,1
1293,다사590435,3
1294,다사590436,13
1295,다사590437,3
1296,다사590438,3
1297,다사590439,1
1298,다사590440,7
1299,다사590441,1
1300,다사590442,3
1301,다사590444,1
1302,다사590445,1
1303,다사590446,6
1304,다사590447,3
1305,다사590448,7
1306,다사590449,9
1307,다사590450,5
1308,다사590451,1
1309,다사590452,2
1310,다사590453,2
1311,다사590454,11
1312,다사590455,5
1313,다사590456,6
1314,다사590457,6
1315,다사590458,1
1316,다사590459,2
1317,다사590461,4
1318,다사590462,5
1319,다사590463,11
1320,다사590464,3
1321,다사590465,3
1322,다사590466,2
1323,다사590467,2
1324,다사590469,10
1325,다사590470,3
1326,다사590471,4
1327,다사590472,8
1328,다사590473,4
1329,다사590474,12
1330,다사590475,5
1331,다사590477,10
1332,다사591412,1
1333,다사591419,4
1334,다사591420,3
1335,다사591422,1
1336,다사591425,2
1337,다사591426,1
1338,다사591427,1
1339,다사591428,5
1340,다사591429,4
1341,다사591430,11
1342,다사591431,5
1343,다사591434,2
1344,다사591435,2
1345,다사591436,15
1346,다사591437,2
1347,다사591438,2
1348,다사591439,7
1349,다사591440,8
1350,다사591441,4
1351,다사591442,7
1352,다사591443,8
1353,다사591444,4
1354,다사591448,23
1355,다사591449,2
1356,다사591450,3
1357,다사591451,1
1358,다사591452,2
1359,다사591453,3
1360,다사591454,4
1361,다사591455,1
1362,다사591456,1
1363,다사591457,3
1364,다사591459,3
1365,다사591460,2
1366,다사591461,1
1367,다사591463,3
1368,다사591464,2
1369,다사591465,3
1370,다사591466,11
1371,다사591467,1
1372,다사591468,18
1373,다사591469,5
1374,다사591470,8
1375,다사591471,3
1376,다사591472,7
1377,다사591473,10
1378,다사591474,7
1379,다사591475,6
1380,다사591476,13
1381,다사591477,18
1382,다사592411,76
1383,다사592413,1
1384,다사592414,2
1385,다사592415,3
1386,다사592416,4
1387,다사592419,4
1388,다사592420,2
1389,다사592421,4
1390,다사592422,1
1391,다사592423,5
1392,다사592424,4
1393,다사592425,1
1394,다사592426,3
1395,다사592427,1
1396,다사592428,1
1397,다사592429,4
1398,다사592430,6
1399,다사592431,11
1400,다사592433,4
1401,다사592436,6
1402,다사592437,6
1403,다사592438,6
1404,다사592439,6
1405,다사592440,3
1406,다사592441,1
1407,다사592442,5
1408,다사592443,2
1409,다사592444,2
1410,다사592446,1
1411,다사592447,4
1412,다사592448,7
1413,다사592449,7
1414,다사592450,7
1415,다사592451,12
1416,다사592452,3
1417,다사592453,3
1418,다사592454,3
1419,다사592455,3
1420,다사592457,3
1421,다사592458,7
1422,다사592460,5
1423,다사592464,6
1424,다사592465,7
1425,다사592466,3
1426,다사592467,1
1427,다사592468,7
1428,다사592469,15
1429,다사592470,6
1430,다사592471,4
1431,다사592472,10
1432,다사592473,5
1433,다사592474,15
1434,다사592475,2
1435,다사592476,19
1436,다사592477,15
1437,다사592478,1
1438,다사593412,2
1439,다사593414,3
1440,다사593415,5
1441,다사593416,1
1442,다사593417,4
1443,다사593419,1
1444,다사593420,3
1445,다사593421,3
1446,다사593422,4
1447,다사593423,2
1448,다사593424,2
1449,다사593426,7
1450,다사593427,2
1451,다사593428,3
1452,다사593432,3
1453,다사593433,1
1454,다사593434,6
1455,다사593437,10
1456,다사593438,9
1457,다사593439,5
1458,다사593440,6
1459,다사593441,6
1460,다사593442,9
1461,다사593444,1
1462,다사593446,3
1463,다사593447,4
1464,다사593448,3
1465,다사593449,1
1466,다사593450,4
1467,다사593451,12
1468,다사593452,4
1469,다사593453,4
1470,다사593454,5
1471,다사593455,3
1472,다사593457,4
1473,다사593458,4
1474,다사593460,1
1475,다사593461,3
1476,다사593462,7
1477,다사593463,4
1478,다사593464,6
1479,다사593465,6
1480,다사593466,12
1481,다사593467,18
1482,다사593468,4
1483,다사593469,1
1484,다사593470,4
1485,다사593471,8
1486,다사593472,3
1487,다사593473,6
1488,다사593474,4
1489,다사593475,8
1490,다사593476,14
1491,다사593477,25
1492,다사594410,1
1493,다사594411,3
