,gid,COUNT
6707,다사618451,219
6708,다사618452,219
6709,다사618453,642
6710,다사618454,296
6711,다사618455,296
6712,다사618456,296
6713,다사618457,845
6714,다사618458,331
6715,다사618459,331
6716,다사618460,658
6717,다사618461,327
6718,다사618462,327
6719,다사618463,327
6720,다사618464,773
6721,다사618465,446
6722,다사618466,446
6723,다사618467,599
6724,다사619368,0
6725,다사619369,0
6726,다사619370,0
6727,다사619371,0
6728,다사619372,0
6729,다사619373,0
6730,다사619374,0
6731,다사619375,0
6732,다사619376,0
6733,다사619377,0
6734,다사619378,0
6735,다사619379,0
6736,다사619380,0
6737,다사619381,0
6738,다사619382,0
6739,다사619383,0
6740,다사619384,0
6741,다사619385,0
6742,다사619386,0
6743,다사619387,0
6744,다사619388,0
6745,다사619389,0
6746,다사619390,0
6747,다사619391,0
6748,다사619392,0
6749,다사619393,0
6750,다사619394,0
6751,다사619395,2
6752,다사619396,3
6753,다사619397,3
6754,다사619398,2
6755,다사619399,2
6756,다사619400,3
6757,다사619401,2
6758,다사619402,2
6759,다사619403,3
6760,다사619404,2
6761,다사619405,1
6762,다사619406,1
6763,다사619407,1
6764,다사619408,0
6765,다사619409,1
6766,다사619410,2
6767,다사619411,2
6768,다사619412,3
6769,다사619413,10
6770,다사619414,8
6771,다사619415,4
6772,다사619416,6
6773,다사619417,12
6774,다사619418,10
6775,다사619419,15
6776,다사619420,27
6777,다사619421,21
6778,다사619422,41
6779,다사619423,32
6780,다사619424,53
6781,다사619425,41
6782,다사619426,38
6783,다사619427,53
6784,다사619428,32
6785,다사619429,76
6786,다사619430,59
6787,다사619431,95
6788,다사619432,80
6789,다사619433,249
6790,다사619434,438
6791,다사619435,402
6792,다사619436,555
6793,다사619437,342
6794,다사619438,541
6795,다사619439,352
6796,다사619440,320
6797,다사619441,480
6798,다사619442,281
6799,다사619443,406
6800,다사619444,285
6801,다사619445,540
6802,다사619446,523
6803,다사619447,398
6804,다사619448,629
6805,다사619449,374
6806,다사619450,593
6807,다사619451,450
6808,다사619452,577
6809,다사619453,642
6810,다사619454,423
6811,다사619455,641
6812,다사619456,514
6813,다사619457,845
6814,다사620368,0
6815,다사620369,0
6816,다사620370,0
6817,다사620371,0
6818,다사620372,0
6819,다사620373,0
6820,다사620374,0
6821,다사620375,0
6822,다사620376,0
6823,다사620377,0
6824,다사620378,0
6825,다사620379,0
6826,다사620380,0
6827,다사620381,0
6828,다사620382,0
6829,다사620383,0
6830,다사620384,0
6831,다사620385,0
6832,다사620386,0
6833,다사620387,0
6834,다사620388,0
6835,다사620389,0
6836,다사620390,0
6837,다사620391,0
6838,다사620392,0
6839,다사620393,0
6840,다사620394,0
6841,다사620395,0
6842,다사620396,1
6843,다사620397,1
6844,다사620398,1
6845,다사620399,1
6846,다사620400,2
6847,다사620401,1
6848,다사620402,1
6849,다사620403,2
6850,다사620404,1
6851,다사620405,1
6852,다사620406,1
6853,다사620407,1
6854,다사620408,0
6855,다사620409,0
6856,다사620410,1
6857,다사620411,1
6858,다사620412,1
6859,다사620413,6
6860,다사620414,4
6861,다사620415,2
6862,다사620416,2
6863,다사620417,8
6864,다사620418,6
6865,다사620419,6
6866,다사620420,18
6867,다사620421,12
6868,다사620422,12
6869,다사620423,12
6870,다사620424,33
6871,다사620425,21
6872,다사620426,21
6873,다사620427,36
6874,다사620428,15
6875,다사620429,15
6876,다사620430,15
6877,다사620431,51
6878,다사620432,36
6879,다사620433,36
6880,다사620434,225
6881,다사620435,189
6882,다사620436,189
6883,다사620437,189
6884,다사620438,388
6885,다사620439,199
6886,다사620440,199
6887,다사620441,359
6888,다사620442,160
6889,다사620443,160
6890,다사620444,160
6891,다사620445,415
6892,다사620446,255
6893,다사620447,255
6894,다사620448,486
6895,다사620449,231
6896,다사621375,0
6897,다사621376,0
6898,다사621377,0
6899,다사621378,0
6900,다사621379,0
6901,다사621380,0
6902,다사621381,0
6903,다사621382,0
6904,다사621383,0
6905,다사621384,0
6906,다사621385,0
6907,다사621386,0
6908,다사621387,0
6909,다사621388,0
6910,다사621389,0
6911,다사621390,0
6912,다사621391,0
6913,다사621392,0
6914,다사621393,0
6915,다사621394,0
6916,다사621395,0
6917,다사621396,1
6918,다사621397,1
6919,다사621398,1
6920,다사621399,2
6921,다사621400,3
6922,다사621401,1
6923,다사621402,1
6924,다사621403,3
6925,다사621404,2
6926,다사621405,1
6927,다사621406,2
6928,다사621407,2
6929,다사621408,0
6930,다사621409,0
6931,다사621410,2
6932,다사621411,1
6933,다사621412,1
6934,다사621413,4
6935,다사621414,6
6936,다사621415,2
6937,다사621416,2
6938,다사621417,11
6939,다사621418,6
6940,다사621419,6
6941,다사621420,23
6942,다사621421,17
6943,다사621422,12
6944,다사621423,12
6945,다사621424,51
6946,다사621425,21
6947,다사621426,21
6948,다사621427,58
6949,다사621428,37
6950,다사621429,15
6951,다사621430,15
6952,다사621431,77
6953,다사621432,36
6954,다사621433,36
6955,다사621434,265
6956,다사621435,189
6957,다사621436,189
6958,다사621437,189
6959,다사621438,474
6960,다사621439,199
6961,다사621440,199
6962,다사621441,554
6963,다사621442,160
6964,다사621443,160
6965,다사621444,160
6966,다사621445,670
6967,다사621446,255
6968,다사621447,255
6969,다사621448,668
6970,다사621449,231
6971,다사622375,0
6972,다사622376,0
6973,다사622377,0
6974,다사622381,0
6975,다사622382,0
6976,다사622383,0
6977,다사622384,0
6978,다사622385,0
6979,다사622386,0
6980,다사622387,0
6981,다사622388,0
6982,다사622389,0
6983,다사622390,0
6984,다사622391,0
6985,다사622392,0
6986,다사622393,0
6987,다사622394,0
6988,다사622395,0
6989,다사622396,0
6990,다사622397,1
6991,다사622398,2
6992,다사622399,2
6993,다사622400,2
6994,다사622401,3
6995,다사622402,2
6996,다사622403,2
6997,다사622404,2
6998,다사622405,3
6999,다사622406,2
7000,다사622407,1
7001,다사622408,2
7002,다사622409,1
7003,다사622410,2
7004,다사622411,2
7005,다사622412,3
7006,다사622413,2
7007,다사622414,6
7008,다사622415,12
7009,다사622416,5
7010,다사622417,11
7011,다사622418,9
7012,다사622419,14
7013,다사622420,11
7014,다사622421,17
7015,다사622422,35
7016,다사622423,30
7017,다사622424,51
7018,다사622425,39
7019,다사622426,61
7020,다사622427,43
7021,다사622428,37
7022,다사622429,63
7023,다사622430,41
7024,다사622431,77
7025,다사622432,62
7026,다사622433,102
7027,다사622434,265
7028,다사622435,229
7029,다사622436,315
7030,다사622437,275
7031,다사622438,474
7032,다사622439,480
7033,다사622440,394
7034,다사622441,554
7035,다사622442,355
7036,다사622443,610
7037,다사622444,415
7038,다사622445,670
7039,다사622446,692
7040,다사622447,437
7041,다사622448,668
7042,다사623376,0
7043,다사623381,0
7044,다사623382,0
7045,다사623383,0
7046,다사623384,0
7047,다사623385,0
7048,다사623386,0
7049,다사623387,0
7050,다사623388,0
7051,다사623389,0
7052,다사623390,0
7053,다사623391,0
7054,다사623392,0
7055,다사623393,0
7056,다사623394,0
7057,다사623395,0
7058,다사623396,0
7059,다사623397,0
7060,다사623398,1
7061,다사623399,1
7062,다사623400,1
7063,다사623401,2
7064,다사623402,1
7065,다사623403,1
7066,다사623404,1
7067,다사623405,2
7068,다사623406,1
7069,다사623407,1
7070,다사623408,2
7071,다사623409,1
7072,다사623410,1
7073,다사623411,1
7074,다사623412,2
7075,다사623413,1
7076,다사623414,1
7077,다사623415,8
7078,다사623416,6
7079,다사623417,3
7080,다사623418,3
7081,다사623419,8
7082,다사623420,5
7083,다사623421,5
7084,다사623422,23
7085,다사623423,18
7086,다사623424,18
7087,다사623425,18
7088,다사623426,40
7089,다사623427,22
7090,다사623428,22
7091,다사623429,48
7092,다사623430,26
7093,다사623431,26
7094,다사623432,26
7095,다사623433,66
7096,다사623434,40
7097,다사623435,40
7098,다사623436,126
7099,다사623437,86
7100,다사623438,86
7101,다사623439,281
7102,다사623440,195
7103,다사623441,195
7104,다사623442,195
7105,다사623443,450
7106,다사623444,255
7107,다사623445,255
7108,다사623446,437
7109,다사623447,182
7110,다사623448,182
7111,다사624381,0
7112,다사624382,0
7113,다사624383,0
7114,다사624384,0
7115,다사624385,0
7116,다사624386,0
7117,다사624387,0
7118,다사624388,0
7119,다사624389,0
7120,다사624390,0
7121,다사624391,0
7122,다사624392,0
7123,다사624393,0
7124,다사624394,0
7125,다사624395,0
7126,다사624396,0
7127,다사624397,0
7128,다사624398,1
7129,다사624399,1
7130,다사624400,1
7131,다사624401,3
7132,다사624402,2
7133,다사624403,1
7134,다사624404,2
7135,다사624405,3
7136,다사624406,1
7137,다사624407,1
7138,다사624408,3
7139,다사624409,2
7140,다사624410,1
7141,다사624411,2
7142,다사624412,3
7143,다사624413,1
7144,다사624414,1
7145,다사624415,8
7146,다사624416,14
7147,다사624417,6
7148,다사624418,7
7149,다사624419,12
7150,다사624420,5
7151,다사624421,5
7152,다사624422,30
7153,다사624423,18
7154,다사624424,18
7155,다사624425,41
7156,다사624426,63
7157,다사624427,22
7158,다사624428,22
7159,다사624429,73
7160,다사624430,26
7161,다사624431,26
7162,다사624432,53
7163,다사624433,93
7164,다사624434,40
7165,다사624435,40
7166,다사624436,172
7167,다사624437,86
7168,다사624438,86
7169,다사624439,356
7170,다사624440,270
7171,다사624441,195
7172,다사624442,195
7173,다사624443,537
7174,다사624444,255
7175,다사624445,255
7176,다사624446,612
7177,다사624447,182
7178,다사624448,182
7179,다사625381,0
7180,다사625382,0
7181,다사625383,0
7182,다사625384,0
7183,다사625385,0
7184,다사625386,0
7185,다사625387,0
7186,다사625388,0
7187,다사625389,0
7188,다사625390,0
7189,다사625391,0
7190,다사625392,0
7191,다사625393,0
7192,다사625394,0
7193,다사625395,0
7194,다사625396,0
7195,다사625397,0
7196,다사625398,1
7197,다사625399,1
7198,다사625400,2
7199,다사625401,2
7200,다사625402,2
7201,다사625403,3
7202,다사625404,2
7203,다사625405,2
7204,다사625406,2
7205,다사625407,3
7206,다사625408,2
7207,다사625409,2
7208,다사625410,3
7209,다사625411,2
7210,다사625412,2
7211,다사625413,6
7212,다사625414,5
7213,다사625415,5
7214,다사625416,7
7215,다사625417,22
7216,다사625418,14
7217,다사625419,9
7218,다사625420,16
7219,다사625421,12
7220,다사625422,30
7221,다사625423,25
7222,다사625424,48
7223,다사625425,41
7224,다사625426,45
7225,다사625427,70
7226,다사625428,47
7227,다사625429,73
7228,다사625430,51
7229,다사625431,78
7230,다사625432,53
7231,다사625433,67
7232,다사625434,113
7233,다사625435,86
7234,다사625436,172
7235,다사625437,132
7236,다사625438,207
7237,다사625439,161
7238,다사625440,270
7239,다사625441,357
7240,다사625442,282
7241,다사625443,537
7242,다사625444,342
7243,다사625445,517
7244,다사625446,612
7245,다사625447,357
7246,다사625448,474
7247,다사626381,0
7248,다사626382,0
7249,다사626383,0
7250,다사626384,0
7251,다사626385,0
7252,다사626386,0
7253,다사626387,0
7254,다사626388,0
7255,다사626389,0
7256,다사626390,0
7257,다사626391,0
7258,다사626392,0
7259,다사626393,0
7260,다사626394,0
7261,다사626395,0
7262,다사626396,0
7263,다사626397,0
7264,다사626398,0
7265,다사626399,0
7266,다사626400,1
7267,다사626401,1
7268,다사626402,1
7269,다사626403,2
7270,다사626404,1
7271,다사626405,1
7272,다사626406,1
7273,다사626407,2
7274,다사626408,1
7275,다사626409,1
7276,다사626410,2
7277,다사626411,1
7278,다사626412,1
7279,다사626413,5
7280,다사626414,4
7281,다사626415,4
7282,다사626416,4
7283,다사626417,8
7284,다사626418,8
7285,다사626419,4
7286,다사626420,11
7287,다사626421,7
7288,다사626422,7
7289,다사626423,7
7290,다사626424,30
7291,다사626425,23
7292,다사626426,23
7293,다사626427,48
7294,다사626428,25
7295,다사626429,25
7296,다사626430,25
7297,다사626431,52
7298,다사626432,27
7299,다사626433,27
7300,다사626434,73
7301,다사626435,46
7302,다사626436,46
7303,다사626437,46
7304,다사626438,121
7305,다사626439,75
7306,다사626440,75
7307,다사626441,162
7308,다사626442,87
7309,다사626443,87
7310,다사626444,87
7311,다사626445,262
7312,다사626446,175
7313,다사626447,175
7314,다사626448,292
7315,다사627380,0
7316,다사627381,0
7317,다사627382,0
7318,다사627383,0
7319,다사627384,0
7320,다사627385,0
7321,다사627386,0
7322,다사627387,0
7323,다사627388,0
7324,다사627389,0
7325,다사627390,0
7326,다사627391,0
7327,다사627392,0
7328,다사627393,0
7329,다사627394,0
7330,다사627395,0
7331,다사627396,0
7332,다사627397,0
7333,다사627398,0
7334,다사627399,0
7335,다사627400,1
7336,다사627401,1
7337,다사627402,1
7338,다사627403,3
7339,다사627404,2
7340,다사627405,1
7341,다사627406,3
7342,다사627407,4
7343,다사627408,1
7344,다사627409,1
7345,다사627410,4
7346,다사627411,1
7347,다사627412,1
7348,다사627413,7
7349,다사627414,6
7350,다사627415,4
7351,다사627416,4
7352,다사627417,12
7353,다사627418,8
7354,다사627419,4
7355,다사627420,16
7356,다사627421,12
7357,다사627422,7
7358,다사627423,7
7359,다사627424,40
7360,다사627425,23
7361,다사627426,23
7362,다사627427,74
7363,다사627428,51
7364,다사627429,25
7365,다사627430,25
7366,다사627431,82
7367,다사627432,27
7368,다사627433,27
7369,다사627434,116
7370,다사627435,46
7371,다사627436,46
7372,다사627437,46
7373,다사627438,177
7374,다사627439,75
7375,다사627440,75
7376,다사627441,236
7377,다사627442,87
7378,다사627443,87
7379,다사627444,244
7380,다사627445,419
7381,다사627446,175
7382,다사627447,175
7383,다사627448,384
7384,다사628380,0
7385,다사628381,0
7386,다사628382,0
7387,다사628383,0
7388,다사628384,0
7389,다사628385,0
7390,다사628386,0
7391,다사628387,0
7392,다사628388,0
7393,다사628389,0
7394,다사628390,0
7395,다사628391,0
7396,다사628392,0
7397,다사628393,0
7398,다사628394,0
7399,다사628395,0
7400,다사628396,0
7401,다사628397,0
7402,다사628398,0
7403,다사628399,0
7404,다사628400,1
7405,다사628401,2
7406,다사628402,2
7407,다사628403,2
7408,다사628404,2
7409,다사628405,4
7410,다사628406,3
7411,다사628407,3
7412,다사628408,5
7413,다사628409,3
7414,다사628410,4
7415,다사628411,3
7416,다사628412,5
7417,다사628413,3
7418,다사628414,6
7419,다사628415,10
7420,다사628416,8
7421,다사628417,12
7422,다사628418,16
7423,다사628419,13
7424,다사628420,9
7425,다사628421,12
7426,다사628422,22
7427,다사628423,17
7428,다사628424,40
7429,다사628425,33
7430,다사628426,59
7431,다사628427,49
7432,다사628428,51
7433,다사628429,81
7434,다사628430,55
7435,다사628431,82
7436,다사628432,100
7437,다사628433,70
7438,다사628434,116
7439,다사628435,89
7440,다사628436,145
7441,다사628437,102
7442,다사628438,177
7443,다사628439,205
7444,다사628440,149
7445,다사628441,236
7446,다사628442,161
7447,다사628443,318
7448,다사628444,244
7449,다사628445,332
7450,다사628446,424
7451,다사628447,267
7452,다사629380,0
7453,다사629381,0
7454,다사629382,0
7455,다사629383,0
7456,다사629384,0
7457,다사629385,0
7458,다사629386,0
7459,다사629387,0
7460,다사629388,0
7461,다사629389,0
7462,다사629390,0
7463,다사629391,0
7464,다사629392,0
7465,다사629393,0
7466,다사629394,0
7467,다사629395,0
7468,다사629396,0
7469,다사629397,0
7470,다사629398,0
7471,다사629399,0
7472,다사629400,0
7473,다사629401,1
7474,다사629402,1
7475,다사629403,1
7476,다사629404,1
7477,다사629405,3
7478,다사629406,2
7479,다사629407,2
7480,다사629408,4
7481,다사629409,2
7482,다사629410,2
7483,다사629411,2
7484,다사629412,4
7485,다사629413,2
7486,다사629414,2
7487,다사629415,6
7488,다사629416,4
7489,다사629417,4
7490,다사629418,8
7491,다사629419,9
7492,다사629420,5
7493,다사629421,5
7494,다사629422,15
7495,다사629423,10
7496,다사629424,10
7497,다사629425,10
7498,다사629426,36
7499,다사629427,26
7500,다사629428,26
7501,다사629429,56
7502,다사629430,30
7503,다사629431,30
7504,다사629432,73
7505,다사629433,43
7506,다사629434,43
7507,다사629435,43
7508,다사629436,99
7509,다사629437,56
7510,다사629438,56
7511,다사629439,130
7512,다사629440,74
7513,다사629441,74
7514,다사629442,74
7515,다사629443,231
7516,다사629444,157
7517,다사629445,157
7518,다사629446,249
7519,다사629447,92
7520,다사630380,0
7521,다사630381,0
7522,다사630382,0
7523,다사630383,0
7524,다사630384,0
7525,다사630385,0
7526,다사630386,0
7527,다사630387,0
7528,다사630388,0
7529,다사630389,0
7530,다사630390,0
7531,다사630391,0
7532,다사630392,0
7533,다사630393,0
7534,다사630394,0
7535,다사630395,0
7536,다사630396,0
7537,다사630397,0
7538,다사630398,0
7539,다사630399,0
7540,다사630400,0
7541,다사630401,2
7542,다사630402,2
7543,다사630403,1
7544,다사630404,2
7545,다사630405,4
7546,다사630406,2
7547,다사630407,2
7548,다사630408,5
7549,다사630409,3
7550,다사630410,2
7551,다사630411,3
7552,다사630412,5
7553,다사630413,2
7554,다사630414,2
7555,다사630415,10
7556,다사630416,8
7557,다사630417,4
7558,다사630418,14
7559,다사630419,12
7560,다사630420,5
7561,다사630421,5
7562,다사630422,23
7563,다사630423,10
7564,다사630424,10
7565,다사630425,26
7566,다사630426,52
7567,다사630427,26
7568,다사630428,26
7569,다사630429,88
7570,다사630430,30
7571,다사630431,30
7572,다사630432,106
7573,다사630433,76
7574,다사630434,43
7575,다사630435,43
7576,다사630436,145
7577,다사630437,56
7578,다사630438,56
7579,다사630439,203
7580,다사630440,147
7581,다사630441,74
7582,다사630442,74
7583,다사630443,367
7584,다사630444,157
7585,다사630445,157
7586,다사630446,390
7587,다사631381,0
7588,다사631382,0
7589,다사631383,0
7590,다사631384,0
7591,다사631385,0
7592,다사631386,0
7593,다사631387,0
7594,다사631388,0
7595,다사631389,0
7596,다사631390,0
7597,다사631391,0
7598,다사631392,0
7599,다사631393,0
7600,다사631394,0
7601,다사631395,0
7602,다사631396,0
7603,다사631397,0
7604,다사631398,0
7605,다사631399,0
7606,다사631400,1
7607,다사631401,1
7608,다사631402,2
7609,다사631403,3
7610,다사631404,2
7611,다사631405,3
7612,다사631406,4
7613,다사631407,3
7614,다사631408,3
7615,다사631409,3
7616,다사631410,4
7617,다사631411,3
7618,다사631412,3
7619,다사631413,7
7620,다사631414,6
7621,다사631415,6
7622,다사631416,8
7623,다사631417,11
7624,다사631418,14
7625,다사631419,8
7626,다사631420,16
7627,다사631421,13
7628,다사631422,23
7629,다사631423,18
7630,다사631424,34
7631,다사631425,26
7632,다사631426,42
7633,다사631427,74
7634,다사631428,58
7635,다사631429,88
7636,다사631430,62
7637,다사631431,95
7638,다사631432,63
7639,다사631433,76
7640,다사631434,122
7641,다사631435,89
7642,다사631436,145
7643,다사631437,102
7644,다사631438,175
7645,다사631439,129
7646,다사631440,147
7647,다사631441,283
7648,다사631442,210
7649,다사631443,367
7650,다사631444,293
7651,다사631445,434
7652,다사631446,390
7653,다사632383,0
7654,다사632384,0
7655,다사632385,0
7656,다사632386,0
7657,다사632387,0
7658,다사632388,0
7659,다사632389,0
7660,다사632390,0
7661,다사632391,0
7662,다사632392,0
7663,다사632393,0
7664,다사632394,0
7665,다사632395,0
7666,다사632396,0
7667,다사632397,0
7668,다사632398,0
7669,다사632399,0
7670,다사632400,1
7671,다사632401,1
7672,다사632402,1
7673,다사632403,2
7674,다사632404,1
7675,다사632405,1
7676,다사632406,2
7677,다사632407,1
7678,다사632408,1
7679,다사632409,1
7680,다사632410,2
7681,다사632411,1
7682,다사632412,1
7683,다사632413,5
7684,다사632414,8
7685,다사632415,8
7686,다사632416,8
7687,다사632417,14
7688,다사632418,6
7689,다사632419,6
7690,다사632420,11
7691,다사632421,8
7692,다사632422,8
7693,다사632423,8
7694,다사632424,24
7695,다사632425,16
7696,다사632426,16
7697,다사632427,48
7698,다사632428,32
7699,다사632429,32
7700,다사632430,32
7701,다사632431,65
7702,다사632432,33
7703,다사632433,33
7704,다사632434,79
7705,다사632435,46
7706,다사632436,46
7707,다사632437,46
7708,다사632438,119
7709,다사632439,73
7710,다사632440,73
7711,다사632441,209
7712,다사632442,136
7713,다사632443,136
7714,다사632444,136
7715,다사632445,277
7716,다사633384,0
7717,다사633385,0
7718,다사633386,0
7719,다사633387,0
7720,다사633388,0
7721,다사633389,0
7722,다사633390,0
7723,다사633391,0
7724,다사633392,0
7725,다사633393,0
7726,다사633394,0
7727,다사633395,0
7728,다사633396,0
7729,다사633397,0
7730,다사633398,0
7731,다사633399,0
7732,다사633400,1
7733,다사633401,1
7734,다사633402,1
7735,다사633403,3
7736,다사633404,2
7737,다사633405,1
7738,다사633406,3
7739,다사633407,2
7740,다사633408,1
7741,다사633409,1
7742,다사633410,3
7743,다사633411,1
7744,다사633412,1
7745,다사633413,18
7746,다사633414,16
7747,다사633415,4
7748,다사633416,10
7749,다사633417,13
7750,다사633418,3
7751,다사633419,3
7752,다사633420,18
7753,다사633421,15
7754,다사633422,8
7755,다사633423,16
7756,다사633424,32
7757,다사633425,16
7758,다사633426,16
7759,다사633427,83
7760,다사633428,67
7761,다사633429,32
7762,다사633430,68
7763,다사633431,101
7764,다사633432,33
7765,다사633433,33
7766,다사633434,119
7767,다사633435,46
7768,다사633436,46
7769,다사633437,119
7770,다사633438,192
7771,다사633439,73
7772,다사633440,73
7773,다사633441,343
7774,다사633442,136
7775,다사633443,136
7776,다사633444,277
7777,다사633445,418
7778,다사634384,0
7779,다사634385,0
7780,다사634386,0
7781,다사634387,0
7782,다사634388,0
7783,다사634389,0
7784,다사634390,0
7785,다사634391,0
7786,다사634392,0
7787,다사634393,0
7788,다사634394,0
7789,다사634395,0
7790,다사634396,0
7791,다사634397,0
7792,다사634398,0
7793,다사634399,0
7794,다사634400,1
7795,다사634401,2
7796,다사634402,2
7797,다사634403,2
7798,다사634404,2
7799,다사634405,3
7800,다사634406,2
7801,다사634407,2
7802,다사634408,3
7803,다사634409,2
7804,다사634410,3
7805,다사634411,2
7806,다사634412,12
7807,다사634413,10
7808,다사634414,8
7809,다사634415,14
7810,다사634416,10
7811,다사634417,9
7812,다사634418,9
7813,다사634419,16
7814,다사634420,10
7815,다사634421,15
7816,다사634422,23
7817,다사634423,16
7818,다사634424,24
7819,다사634425,24
7820,다사634426,59
7821,다사634427,51
7822,다사634428,67
7823,다사634429,103
7824,다사634430,68
7825,다사634431,69
7826,다사634432,109
7827,다사634433,73
7828,다사634434,119
7829,다사634435,86
7830,다사634436,159
7831,다사634437,119
7832,다사634438,146
7833,다사634439,280
7834,다사634440,207
7835,다사634441,343
7836,다사634442,270
7837,다사634443,411
7838,다사634444,277
7839,다사634445,282
7840,다사635384,0
7841,다사635385,0
7842,다사635386,0
7843,다사635387,0
7844,다사635388,0
7845,다사635389,0
7846,다사635390,0
7847,다사635391,0
7848,다사635392,0
7849,다사635393,0
7850,다사635394,0
7851,다사635395,0
7852,다사635396,0
7853,다사635397,0
7854,다사635398,0
7855,다사635399,0
7856,다사635400,0
7857,다사635401,1
7858,다사635402,1
7859,다사635403,1
7860,다사635404,1
7861,다사635405,2
7862,다사635406,1
7863,다사635407,1
7864,다사635408,2
7865,다사635409,1
7866,다사635410,2
7867,다사635411,2
7868,다사635412,10
7869,다사635413,4
7870,다사635414,4
7871,다사635415,10
7872,다사635416,6
7873,다사635417,6
7874,다사635418,6
7875,다사635419,13
7876,다사635420,7
7877,다사635421,7
7878,다사635422,15
7879,다사635423,8
7880,다사635424,8
7881,다사635425,8
7882,다사635426,43
7883,다사635427,35
7884,다사635428,35
7885,다사635429,71
7886,다사635430,36
7887,다사635431,36
7888,다사635432,76
7889,다사635433,40
7890,다사635434,40
7891,다사635435,40
7892,다사635436,113
7893,다사635437,73
7894,다사635438,73
7895,다사635439,207
7896,다사635440,134
7897,다사635441,134
7898,다사635442,134
7899,다사635443,275
7900,다사635444,141
7901,다사636387,0
7902,다사636388,0
7903,다사636389,0
7904,다사636390,0
7905,다사636391,0
7906,다사636392,0
7907,다사636393,0
7908,다사636394,0
7909,다사636395,0
7910,다사636396,0
7911,다사636397,0
7912,다사636398,0
7913,다사636399,0
7914,다사636400,0
7915,다사636401,1
7916,다사636402,1
7917,다사636403,1
7918,다사636404,2
7919,다사636405,3
7920,다사636406,1
7921,다사636407,1
7922,다사636408,2
7923,다사636409,1
7924,다사636410,2
7925,다사636411,6
7926,다사636412,10
7927,다사636413,4
7928,다사636414,4
7929,다사636415,18
7930,다사636416,14
7931,다사636417,6
7932,다사636418,11
7933,다사636419,18
7934,다사636420,7
7935,다사636421,7
7936,다사636422,25
7937,다사636423,8
7938,다사636424,8
7939,다사636425,21
7940,다사636426,56
7941,다사636427,35
7942,다사636428,35
7943,다사636429,110
7944,다사636430,36
7945,다사636431,36
7946,다사636432,114
7947,다사636433,78
7948,다사636434,40
7949,다사636435,40
7950,다사636436,174
7951,다사636437,73
7952,다사636438,73
7953,다사636439,287
7954,다사636440,214
7955,다사636441,134
7956,다사636442,134
7957,다사636443,421
7958,다사636444,141
7959,다사637391,0
7960,다사637392,0
7961,다사637393,0
7962,다사637394,0
7963,다사637395,0
7964,다사637396,0
7965,다사637397,0
7966,다사637398,0
7967,다사637399,0
7968,다사637400,0
7969,다사637401,0
7970,다사637402,1
7971,다사637403,2
7972,다사637404,2
7973,다사637405,2
7974,다사637406,2
7975,다사637407,1
7976,다사637408,1
7977,다사637409,2
7978,다사637410,12
7979,다사637411,6
7980,다사637412,9
7981,다사637413,17
7982,다사637414,12
7983,다사637415,12
7984,다사637416,14
7985,다사637417,19
7986,다사637418,11
7987,다사637419,12
7988,다사637420,22
7989,다사637421,17
7990,다사637422,25
7991,다사637423,18
7992,다사637424,31
7993,다사637425,21
7994,다사637426,48
7995,다사637427,87
7996,다사637428,74
7997,다사637429,110
7998,다사637430,75
7999,다사637431,113
8000,다사637432,74
8001,다사637433,78
8002,다사637434,139
8003,다사637435,101
8004,다사637436,174
8005,다사637437,134
8006,다사637438,214
8007,다사637439,153
8008,다사637440,214
8009,다사637441,360
8010,다사637442,280
8011,다사637443,421
8012,다사637444,287
8013,다사638393,0
8014,다사638394,0
8015,다사638395,0
8016,다사638396,0
8017,다사638397,0
8018,다사638398,0
8019,다사638399,0
8020,다사638400,0
8021,다사638401,0
8022,다사638402,0
8023,다사638403,1
8024,다사638404,1
8025,다사638405,1
8026,다사638406,1
8027,다사638407,0
8028,다사638408,0
8029,다사638409,0
8030,다사638410,5
8031,다사638411,5
8032,다사638412,5
8033,다사638413,13
8034,다사638414,8
8035,다사638415,8
8036,다사638416,8
8037,다사638417,13
8038,다사638418,5
8039,다사638419,5
8040,다사638420,15
8041,다사638421,10
8042,다사638422,10
8043,다사638423,10
8044,다사638424,23
8045,다사638425,13
8046,다사638426,13
8047,다사638427,52
8048,다사638428,39
8049,다사638429,39
8050,다사638430,39
8051,다사638431,77
8052,다사638432,38
8053,다사638433,38
8054,다사638434,99
8055,다사638435,61
8056,다사638436,61
8057,다사638437,61
8058,다사638438,141
8059,다사638439,80
8060,다사638440,80
8061,다사638441,226
8062,다사638442,146
8063,다사638443,146
8064,다사639394,0
8065,다사639395,0
8066,다사639396,0
8067,다사639397,0
8068,다사639398,0
8069,다사639399,0
8070,다사639400,0
8071,다사639401,0
8072,다사639402,0
8073,다사639403,2
8074,다사639404,2
8075,다사639405,2
8076,다사639406,12
8077,다사639407,10
8078,다사639408,0
8079,다사639409,8
8080,다사639410,13
8081,다사639411,5
8082,다사639412,5
8083,다사639413,19
8084,다사639414,14
8085,다사639415,8
8086,다사639416,23
8087,다사639417,28
8088,다사639418,5
8089,다사639419,5
8090,다사639420,26
8091,다사639421,21
8092,다사639422,10
8093,다사639423,27
8094,다사639424,40
8095,다사639425,13
8096,다사639426,13
8097,다사639427,85
8098,다사639428,72
8099,다사639429,39
8100,다사639430,83
8101,다사639431,121
8102,다사639432,38
8103,다사639433,38
8104,다사639434,155
8105,다사639435,61
